genre,question_id,condition,correct,prediction,api_calls,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
novel,3e966645_23,chunked_sequential_rehearsal,False,The Englishman.,4,59.1,1909,14,1923
novel,6a659de3_3,chunked_sequential_rehearsal,False,Olivia,4,59.1,1829,12,1841
novel,6a659de3_7,chunked_sequential_rehearsal,False,Ancient Egypt,2,2.2,577,7,584
novel,3e966645_22,chunked_sequential_rehearsal,False,Hong Kong,4,61.5,1873,12,1885
novel,6a659de3_2,chunked_sequential_rehearsal,False,Wizards,4,60.5,1861,12,1873
novel,6a659de3_8,chunked_sequential_rehearsal,False,A stranger,4,2.5,1841,12,1853
novel,6a659de3_4,chunked_sequential_rehearsal,False,Ayesha,4,117.1,1881,13,1894
novel,6a659de3_5,chunked_sequential_rehearsal,False,Olivia,4,117.1,1861,12,1873
novel,6a659de3_6,chunked_sequential_rehearsal,False,Olivia,4,60.7,1829,12,1841
novel,6a659de3_11,chunked_sequential_rehearsal,False,Leo's father is not specified.,4,60.0,1837,17,1854
novel,6a659de3_12,chunked_sequential_rehearsal,False,Von Horn,4,60.6,1861,13,1874
novel,9561a72a_1,chunked_sequential_rehearsal,False,The Scarecrow,4,2.6,1861,14,1875
novel,9561a72a_5,chunked_sequential_rehearsal,False,Aunt Olivia,4,60.1,1841,13,1854
novel,9561a72a_0,chunked_sequential_rehearsal,False,Uncle Henry,4,117.5,1845,13,1858
novel,6a659de3_17,chunked_sequential_rehearsal,False,Olivia,4,117.7,1845,12,1857
novel,9561a72a_7,chunked_sequential_rehearsal,False,Scandinavia,4,59.4,1837,13,1850
novel,bf55d1c1_0,chunked_sequential_rehearsal,False,Snake oil,3,1.7,1102,9,1111
novel,6a659de3_14,chunked_sequential_rehearsal,False,No answer found.,4,119.6,1833,14,1847
novel,9561a72a_11,chunked_sequential_rehearsal,False,King Kala,4,2.2,1865,13,1878
novel,9561a72a_3,chunked_sequential_rehearsal,False,Near water.,4,62.3,1849,13,1862
novel,bf55d1c1_1,chunked_sequential_rehearsal,False,Olivia,4,2.2,1833,12,1845
novel,9561a72a_12,chunked_sequential_rehearsal,False,Korak,4,2.6,1861,13,1874
novel,bf55d1c1_3,chunked_sequential_rehearsal,False,Arabella's father.,4,58.8,1873,15,1888
novel,bf55d1c1_9,chunked_sequential_rehearsal,False,1934,2,58.3,567,6,573
novel,bf55d1c1_2,chunked_sequential_rehearsal,False,Olivia,4,59.3,1845,12,1857
novel,bf55d1c1_4,chunked_sequential_rehearsal,False,Evelyn,4,59.3,1829,13,1842
novel,9561a72a_9,chunked_sequential_rehearsal,False,Dorothy,4,119.4,1865,13,1878
novel,ca4b98f5_0,chunked_sequential_rehearsal,False,Shadows in the Moonlight.,1,0.6,222,8,230
novel,bf55d1c1_5,chunked_sequential_rehearsal,False,The villain.,4,60.0,1841,13,1854
novel,9561a72a_10,chunked_sequential_rehearsal,False,Magic carpet,4,120.0,1857,12,1869
novel,bf55d1c1_10,chunked_sequential_rehearsal,False,Harrison,4,1.9,1877,12,1889
novel,bf55d1c1_6,chunked_sequential_rehearsal,False,A mole.,4,117.6,1853,13,1866
novel,bf55d1c1_11,chunked_sequential_rehearsal,False,Olivia's brother,4,60.5,1865,14,1879
novel,bf55d1c1_12,chunked_sequential_rehearsal,False,India,4,60.6,1861,11,1872
novel,ca4b98f5_2,chunked_sequential_rehearsal,False,Hogwarts,4,59.8,1869,13,1882
novel,ca4b98f5_1,chunked_sequential_rehearsal,False,Godfrey,4,60.4,1869,12,1881
novel,ca4b98f5_4,chunked_sequential_rehearsal,False,No answer found.,4,60.0,1837,14,1851
novel,ca4b98f5_3,chunked_sequential_rehearsal,False,India,4,117.7,1865,11,1876
novel,ca4b98f5_6,chunked_sequential_rehearsal,False,Romilly,4,118.1,1873,12,1885
novel,ca4b98f5_8,chunked_sequential_rehearsal,False,Olivia,4,60.6,1861,12,1873
novel,ca4b98f5_10,chunked_sequential_rehearsal,False,Narcisse,4,59.3,1845,13,1858
novel,ca4b98f5_12,chunked_sequential_rehearsal,False,Olivia's brother,4,59.6,1841,14,1855
novel,ca4b98f5_13,chunked_sequential_rehearsal,False,Olivia,4,59.7,1849,12,1861
novel,ca4b98f5_11,chunked_sequential_rehearsal,False,Lord Dunsany,4,60.4,1869,14,1883
novel,ca4b98f5_14,chunked_sequential_rehearsal,False,Law,4,60.4,1865,11,1876
novel,ca4b98f5_16,chunked_sequential_rehearsal,False,Olivia's brother,4,59.2,1849,14,1863
novel,ca4b98f5_17,chunked_sequential_rehearsal,False,Olivia,4,59.1,1845,12,1857
novel,ca4b98f5_18,chunked_sequential_rehearsal,False,Olivia,4,59.1,1849,12,1861
novel,ca4b98f5_15,chunked_sequential_rehearsal,False,Harry's second fiancee is Olivia.,4,60.2,1853,18,1871
caselaw,1,chunked_sequential_rehearsal,False,4,1,0.2,415,2,417
caselaw,7,chunked_sequential_rehearsal,False,1,1,0.4,353,2,355
caselaw,13,chunked_sequential_rehearsal,False,5,4,2.2,2768,11,2779
caselaw,9,chunked_sequential_rehearsal,True,5,4,2.6,2664,11,2675
caselaw,19,chunked_sequential_rehearsal,False,5,4,2.4,2648,11,2659
caselaw,15,chunked_sequential_rehearsal,False,2,4,60.0,2392,11,2403
caselaw,3,chunked_sequential_rehearsal,True,5,4,60.3,2444,11,2455
caselaw,11,chunked_sequential_rehearsal,False,4,4,60.3,2628,11,2639
caselaw,21,chunked_sequential_rehearsal,False,3,4,59.1,2500,11,2511
caselaw,5,chunked_sequential_rehearsal,False,3,4,61.4,3100,11,3111
caselaw,25,chunked_sequential_rehearsal,False,3,4,59.3,2436,11,2447
caselaw,17,chunked_sequential_rehearsal,False,4,4,61.9,2852,11,2863
caselaw,33,chunked_sequential_rehearsal,False,4,4,59.2,2640,11,2651
caselaw,23,chunked_sequential_rehearsal,False,4,4,121.4,2920,11,2931
caselaw,29,chunked_sequential_rehearsal,False,4,4,63.7,2860,11,2871
caselaw,37,chunked_sequential_rehearsal,True,5,1,62.0,352,2,354
caselaw,31,chunked_sequential_rehearsal,True,5,4,64.2,2680,11,2691
caselaw,27,chunked_sequential_rehearsal,True,2,4,64.5,2572,11,2583
caselaw,35,chunked_sequential_rehearsal,False,4,4,63.6,2904,11,2915
caselaw,39,chunked_sequential_rehearsal,False,5,4,62.9,2508,11,2519
caselaw,43,chunked_sequential_rehearsal,True,4,4,55.3,2728,11,2739
caselaw,45,chunked_sequential_rehearsal,False,5,4,55.7,2672,11,2683
caselaw,41,chunked_sequential_rehearsal,False,3,4,59.3,2524,11,2535
caselaw,61,chunked_sequential_rehearsal,False,4,1,1.1,341,2,343
caselaw,47,chunked_sequential_rehearsal,False,5,4,60.2,2636,11,2647
caselaw,51,chunked_sequential_rehearsal,False,1,4,60.0,2600,11,2611
caselaw,55,chunked_sequential_rehearsal,True,2,4,59.7,2880,11,2891
caselaw,59,chunked_sequential_rehearsal,False,4,4,5.3,2928,11,2939
caselaw,49,chunked_sequential_rehearsal,False,3,4,60.5,2616,11,2627
caselaw,65,chunked_sequential_rehearsal,False,1,4,55.4,2688,11,2699
caselaw,57,chunked_sequential_rehearsal,False,4,4,61.4,2804,11,2815
caselaw,77,chunked_sequential_rehearsal,False,1,1,3.6,375,2,377
caselaw,71,chunked_sequential_rehearsal,False,4,4,59.6,2696,11,2707
caselaw,53,chunked_sequential_rehearsal,False,5,4,119.7,2592,11,2603
caselaw,67,chunked_sequential_rehearsal,False,3,4,60.0,2552,11,2563
caselaw,63,chunked_sequential_rehearsal,False,4,3,63.9,1777,8,1785
caselaw,73,chunked_sequential_rehearsal,False,3,4,59.9,2532,11,2543
caselaw,69,chunked_sequential_rehearsal,False,3,4,60.2,2448,11,2459
caselaw,89,chunked_sequential_rehearsal,False,1,1,54.9,365,2,367
caselaw,79,chunked_sequential_rehearsal,False,4,4,56.0,2780,11,2791
caselaw,75,chunked_sequential_rehearsal,False,5,4,64.8,2520,11,2531
caselaw,87,chunked_sequential_rehearsal,True,4,4,59.7,2636,11,2647
caselaw,91,chunked_sequential_rehearsal,False,4,4,59.6,2644,11,2655
caselaw,97,chunked_sequential_rehearsal,False,1,1,0.3,370,2,372
caselaw,95,chunked_sequential_rehearsal,False,5,4,4.6,2604,11,2615
caselaw,99,chunked_sequential_rehearsal,False,1,1,0.5,408,2,410
caselaw,103,chunked_sequential_rehearsal,False,1,1,0.3,380,2,382
caselaw,81,chunked_sequential_rehearsal,False,4,4,60.5,2768,11,2779
caselaw,85,chunked_sequential_rehearsal,False,4,4,60.5,2584,11,2595
caselaw,105,chunked_sequential_rehearsal,False,1,1,54.4,453,2,455
caselaw,93,chunked_sequential_rehearsal,False,3,4,59.8,2784,11,2795
caselaw,101,chunked_sequential_rehearsal,False,5,4,55.8,2512,11,2523
caselaw,111,chunked_sequential_rehearsal,False,3,1,55.3,395,2,397
caselaw,83,chunked_sequential_rehearsal,False,5,4,119.8,2432,11,2443
caselaw,109,chunked_sequential_rehearsal,False,1,3,59.7,1750,8,1758
caselaw,123,chunked_sequential_rehearsal,False,1,1,0.5,377,2,379
caselaw,115,chunked_sequential_rehearsal,False,3,4,5.7,2972,11,2983
caselaw,113,chunked_sequential_rehearsal,False,4,4,60.0,2596,11,2607
caselaw,117,chunked_sequential_rehearsal,False,4,4,59.8,3088,11,3099
caselaw,131,chunked_sequential_rehearsal,False,1,1,55.2,401,2,403
caselaw,119,chunked_sequential_rehearsal,True,3,4,64.0,2664,11,2675
caselaw,125,chunked_sequential_rehearsal,False,1,4,59.9,2600,11,2611
caselaw,107,chunked_sequential_rehearsal,True,5,4,119.6,2548,11,2559
caselaw,137,chunked_sequential_rehearsal,False,1,1,0.3,549,2,551
caselaw,129,chunked_sequential_rehearsal,False,1,4,59.7,3076,11,3087
caselaw,121,chunked_sequential_rehearsal,False,3,4,64.4,2636,11,2647
caselaw,135,chunked_sequential_rehearsal,False,3,4,4.7,3812,11,3823
caselaw,133,chunked_sequential_rehearsal,False,4,4,5.8,2560,11,2571
caselaw,127,chunked_sequential_rehearsal,False,3,4,114.3,2540,11,2551
caselaw,139,chunked_sequential_rehearsal,False,1,1,56.0,396,2,398
caselaw,151,chunked_sequential_rehearsal,False,1,1,57.2,380,2,382
caselaw,141,chunked_sequential_rehearsal,True,5,4,59.6,2660,11,2671
caselaw,145,chunked_sequential_rehearsal,False,5,4,59.8,2720,11,2731
caselaw,143,chunked_sequential_rehearsal,False,4,4,60.1,3112,11,3123
caselaw,147,chunked_sequential_rehearsal,True,2,4,60.3,3000,11,3011
caselaw,165,chunked_sequential_rehearsal,True,1,1,0.4,468,2,470
caselaw,153,chunked_sequential_rehearsal,False,3,4,60.4,2920,11,2931
caselaw,149,chunked_sequential_rehearsal,False,5,4,115.3,2792,11,2803
caselaw,157,chunked_sequential_rehearsal,False,5,4,58.4,2704,11,2715
caselaw,159,chunked_sequential_rehearsal,True,5,4,60.2,2728,11,2739
caselaw,161,chunked_sequential_rehearsal,False,2,4,60.0,2732,11,2743
caselaw,167,chunked_sequential_rehearsal,False,4,4,59.5,2688,11,2699
caselaw,171,chunked_sequential_rehearsal,False,1,4,4.9,2728,11,2739
caselaw,163,chunked_sequential_rehearsal,False,3,4,60.6,2460,11,2471
caselaw,169,chunked_sequential_rehearsal,False,4,4,60.0,2620,11,2631
caselaw,155,chunked_sequential_rehearsal,True,3,4,119.2,2828,11,2839
caselaw,173,chunked_sequential_rehearsal,False,3,4,60.1,2764,11,2775
caselaw,177,chunked_sequential_rehearsal,False,5,4,60.2,2508,11,2519
caselaw,185,chunked_sequential_rehearsal,False,1,4,5.4,2620,11,2631
caselaw,179,chunked_sequential_rehearsal,True,3,4,60.3,2660,11,2671
caselaw,181,chunked_sequential_rehearsal,False,3,4,60.2,2580,11,2591
caselaw,187,chunked_sequential_rehearsal,False,3,4,6.0,2592,11,2603
caselaw,183,chunked_sequential_rehearsal,False,5,4,113.7,2812,11,2823
caselaw,195,chunked_sequential_rehearsal,False,1,1,54.6,385,2,387
caselaw,189,chunked_sequential_rehearsal,True,5,4,59.6,2568,11,2579
caselaw,175,chunked_sequential_rehearsal,False,5,4,116.5,2520,11,2531
caselaw,207,chunked_sequential_rehearsal,False,1,1,1.3,374,2,376
caselaw,209,chunked_sequential_rehearsal,False,4,1,2.2,383,2,385
caselaw,191,chunked_sequential_rehearsal,False,5,4,59.8,2800,11,2811
caselaw,205,chunked_sequential_rehearsal,False,1,1,4.5,384,2,386
caselaw,203,chunked_sequential_rehearsal,False,4,4,5.8,2560,11,2571
caselaw,193,chunked_sequential_rehearsal,False,4,4,60.6,2972,11,2983
caselaw,199,chunked_sequential_rehearsal,False,4,4,114.1,3256,11,3267
caselaw,197,chunked_sequential_rehearsal,False,4,4,115.4,2720,11,2731
caselaw,213,chunked_sequential_rehearsal,False,4,4,57.9,2756,11,2767
caselaw,211,chunked_sequential_rehearsal,True,4,4,60.2,3016,11,3027
caselaw,201,chunked_sequential_rehearsal,False,5,4,65.6,2736,11,2747
caselaw,219,chunked_sequential_rehearsal,False,4,3,59.7,1618,8,1626
caselaw,215,chunked_sequential_rehearsal,False,4,4,60.6,2836,11,2847
caselaw,221,chunked_sequential_rehearsal,False,5,4,5.9,2748,11,2759
caselaw,217,chunked_sequential_rehearsal,False,5,4,114.7,2612,11,2623
caselaw,225,chunked_sequential_rehearsal,False,3,4,62.0,2872,11,2883
caselaw,223,chunked_sequential_rehearsal,True,4,4,63.7,2828,11,2839
caselaw,229,chunked_sequential_rehearsal,False,5,4,60.0,2420,11,2431
caselaw,231,chunked_sequential_rehearsal,False,1,4,59.7,3156,11,3167
caselaw,235,chunked_sequential_rehearsal,True,5,4,59.8,2780,11,2791
caselaw,237,chunked_sequential_rehearsal,False,5,4,59.5,2776,11,2787
caselaw,227,chunked_sequential_rehearsal,False,4,4,115.2,2908,11,2919
caselaw,241,chunked_sequential_rehearsal,False,5,4,55.5,2736,11,2747
caselaw,253,chunked_sequential_rehearsal,False,3,1,0.7,328,2,330
caselaw,239,chunked_sequential_rehearsal,False,3,4,56.5,2672,11,2683
caselaw,245,chunked_sequential_rehearsal,False,4,4,59.6,2684,11,2695
caselaw,233,chunked_sequential_rehearsal,True,3,4,119.1,2456,11,2467
caselaw,251,chunked_sequential_rehearsal,False,2,4,5.1,2380,11,2391
caselaw,243,chunked_sequential_rehearsal,False,5,4,60.5,2692,11,2703
caselaw,249,chunked_sequential_rehearsal,False,3,4,5.9,2592,11,2603
caselaw,247,chunked_sequential_rehearsal,False,5,4,115.5,2792,11,2803
caselaw,263,chunked_sequential_rehearsal,False,3,4,59.7,2540,11,2551
caselaw,257,chunked_sequential_rehearsal,False,5,4,63.7,2636,11,2647
caselaw,255,chunked_sequential_rehearsal,False,1,4,64.1,2664,11,2675
caselaw,265,chunked_sequential_rehearsal,False,3,4,60.2,2684,11,2695
caselaw,261,chunked_sequential_rehearsal,True,5,4,60.7,3220,11,3231
caselaw,267,chunked_sequential_rehearsal,False,4,4,60.0,3044,11,3055
caselaw,259,chunked_sequential_rehearsal,True,3,4,60.9,2816,11,2827
caselaw,271,chunked_sequential_rehearsal,False,2,4,55.2,2748,11,2759
caselaw,269,chunked_sequential_rehearsal,False,3,4,59.5,2452,11,2463
caselaw,275,chunked_sequential_rehearsal,False,4,4,55.9,2588,11,2599
caselaw,277,chunked_sequential_rehearsal,False,1,4,59.9,2608,11,2619
caselaw,273,chunked_sequential_rehearsal,False,4,4,60.9,2664,11,2675
caselaw,281,chunked_sequential_rehearsal,False,1,4,59.9,2836,11,2847
caselaw,279,chunked_sequential_rehearsal,False,5,4,60.3,2880,11,2891
caselaw,287,chunked_sequential_rehearsal,True,5,4,59.0,2696,11,2707
caselaw,283,chunked_sequential_rehearsal,False,4,4,115.0,2864,11,2875
caselaw,291,chunked_sequential_rehearsal,False,5,4,59.3,2472,11,2483
caselaw,289,chunked_sequential_rehearsal,False,3,4,64.1,2984,11,2995
caselaw,285,chunked_sequential_rehearsal,False,1,4,65.6,2656,11,2667
caselaw,295,chunked_sequential_rehearsal,True,3,4,60.1,2596,11,2607
caselaw,293,chunked_sequential_rehearsal,True,5,4,60.3,2692,11,2703
caselaw,299,chunked_sequential_rehearsal,False,3,4,60.4,2952,11,2963
caselaw,297,chunked_sequential_rehearsal,False,5,4,114.5,2772,11,2783
caselaw,301,chunked_sequential_rehearsal,False,3,4,59.9,2808,11,2819
caselaw,307,chunked_sequential_rehearsal,False,4,4,59.2,2844,11,2855
caselaw,303,chunked_sequential_rehearsal,False,4,3,60.1,1735,8,1743
caselaw,309,chunked_sequential_rehearsal,False,3,4,59.4,2708,11,2719
caselaw,311,chunked_sequential_rehearsal,False,4,4,59.4,2556,11,2567
caselaw,319,chunked_sequential_rehearsal,False,1,1,0.9,424,2,426
caselaw,305,chunked_sequential_rehearsal,True,4,4,114.9,2700,11,2711
caselaw,317,chunked_sequential_rehearsal,False,5,4,59.4,2492,11,2503
caselaw,315,chunked_sequential_rehearsal,False,1,4,60.4,2612,11,2623
caselaw,313,chunked_sequential_rehearsal,False,5,4,61.0,2688,11,2699
caselaw,325,chunked_sequential_rehearsal,True,5,4,59.2,2784,11,2795
caselaw,321,chunked_sequential_rehearsal,False,5,4,60.0,2864,11,2875
caselaw,327,chunked_sequential_rehearsal,False,5,4,60.0,2464,11,2475
caselaw,329,chunked_sequential_rehearsal,False,5,4,6.0,3028,11,3039
caselaw,335,chunked_sequential_rehearsal,False,5,4,59.0,2512,11,2523
caselaw,331,chunked_sequential_rehearsal,False,3,4,60.3,2740,11,2751
caselaw,339,chunked_sequential_rehearsal,False,1,4,59.5,2772,11,2783
caselaw,323,chunked_sequential_rehearsal,True,5,4,119.4,2916,11,2927
caselaw,337,chunked_sequential_rehearsal,False,4,4,60.3,2764,11,2775
caselaw,343,chunked_sequential_rehearsal,False,5,4,59.0,2524,11,2535
caselaw,333,chunked_sequential_rehearsal,False,4,4,64.2,2980,11,2991
caselaw,349,chunked_sequential_rehearsal,True,1,1,1.6,403,2,405
caselaw,341,chunked_sequential_rehearsal,True,2,4,61.5,2548,11,2559
caselaw,351,chunked_sequential_rehearsal,False,5,4,56.1,2576,11,2587
caselaw,347,chunked_sequential_rehearsal,False,4,4,62.1,2424,11,2435
caselaw,345,chunked_sequential_rehearsal,False,2,4,64.6,2564,11,2575
caselaw,353,chunked_sequential_rehearsal,False,1,4,59.8,2948,11,2959
caselaw,355,chunked_sequential_rehearsal,False,4,4,60.4,2600,11,2611
caselaw,359,chunked_sequential_rehearsal,False,3,2,59.2,779,5,784
caselaw,357,chunked_sequential_rehearsal,False,3,4,60.7,2780,11,2791
caselaw,365,chunked_sequential_rehearsal,False,3,4,57.5,2544,11,2555
caselaw,361,chunked_sequential_rehearsal,False,2,4,113.3,2808,11,2819
caselaw,371,chunked_sequential_rehearsal,False,4,4,55.4,2820,11,2831
caselaw,369,chunked_sequential_rehearsal,False,4,4,59.8,2440,11,2451
caselaw,383,chunked_sequential_rehearsal,False,1,1,0.3,357,2,359
caselaw,373,chunked_sequential_rehearsal,False,3,4,59.4,2472,11,2483
caselaw,363,chunked_sequential_rehearsal,True,3,4,64.5,2368,11,2379
caselaw,367,chunked_sequential_rehearsal,False,3,4,61.0,2604,11,2615
caselaw,375,chunked_sequential_rehearsal,True,5,4,114.1,2524,11,2535
caselaw,381,chunked_sequential_rehearsal,False,3,4,59.4,2744,11,2755
caselaw,395,chunked_sequential_rehearsal,True,1,1,0.4,382,2,384
caselaw,387,chunked_sequential_rehearsal,False,3,4,55.9,2584,11,2595
caselaw,377,chunked_sequential_rehearsal,False,5,4,60.9,2640,11,2651
caselaw,389,chunked_sequential_rehearsal,False,4,4,59.6,2468,11,2479
caselaw,393,chunked_sequential_rehearsal,False,3,4,5.3,2700,11,2711
caselaw,391,chunked_sequential_rehearsal,False,4,4,60.1,2652,11,2663
caselaw,379,chunked_sequential_rehearsal,True,4,4,65.5,3356,11,3367
caselaw,397,chunked_sequential_rehearsal,True,3,4,5.5,2596,11,2607
caselaw,399,chunked_sequential_rehearsal,False,3,4,5.9,2656,11,2667
caselaw,385,chunked_sequential_rehearsal,True,4,4,114.7,2492,11,2503
