genre,question_id,condition,correct,prediction,api_calls,elapsed_seconds,prompt_tokens,completion_tokens,total_tokens
novel,6a659de3_3,chunked_sequential_rehearsal,False,Wizards,4,59.5,1626,12,1638
novel,3e966645_23,chunked_sequential_rehearsal,False,Llewelyn,4,66.3,1706,13,1719
novel,6a659de3_4,chunked_sequential_rehearsal,False,Hari,4,62.0,1678,12,1690
novel,6a659de3_8,chunked_sequential_rehearsal,False,A woman,4,12.4,1638,12,1650
novel,6a659de3_7,chunked_sequential_rehearsal,False,The Moon,4,109.5,1654,12,1666
novel,6a659de3_14,chunked_sequential_rehearsal,False,None,4,58.7,1630,11,1641
novel,6a659de3_12,chunked_sequential_rehearsal,False,His son,4,60.1,1658,12,1670
novel,9561a72a_3,chunked_sequential_rehearsal,False,,4,54.8,1646,12,1658
novel,6a659de3_17,chunked_sequential_rehearsal,False,Leo's father,4,60.4,1642,13,1655
novel,9561a72a_1,chunked_sequential_rehearsal,False,The Wizard,4,59.4,1658,12,1670
novel,9561a72a_0,chunked_sequential_rehearsal,True,Aunt Em and Uncle Henry,4,61.5,1642,16,1658
novel,6a659de3_11,chunked_sequential_rehearsal,False,Ragnar,4,117.4,1634,12,1646
novel,9561a72a_7,chunked_sequential_rehearsal,False,Scandia,4,57.1,1634,13,1647
novel,9561a72a_5,chunked_sequential_rehearsal,False,Aunt Em,4,65.7,1638,13,1651
novel,9561a72a_10,chunked_sequential_rehearsal,False,A balloon,4,62.5,1654,12,1666
novel,bf55d1c1_1,chunked_sequential_rehearsal,False,Her husband,4,9.5,1630,12,1642
novel,bf55d1c1_0,chunked_sequential_rehearsal,False,Snake repellent,4,60.3,1650,13,1663
novel,9561a72a_9,chunked_sequential_rehearsal,True,Aunt Em and Uncle Henry,4,65.7,1662,16,1678
novel,9561a72a_11,chunked_sequential_rehearsal,False,Mumu,4,65.0,1662,12,1674
novel,bf55d1c1_4,chunked_sequential_rehearsal,False,Eve,4,51.8,1626,12,1638
novel,bf55d1c1_2,chunked_sequential_rehearsal,False,Keridwin,4,64.2,1642,14,1656
novel,9561a72a_12,chunked_sequential_rehearsal,False,Kaelin,4,118.3,1658,13,1671
novel,bf55d1c1_6,chunked_sequential_rehearsal,False,A mouse.,4,58.2,1650,13,1663
novel,ca4b98f5_0,chunked_sequential_rehearsal,False,Shadows in the Moonlight,1,0.9,222,7,229
novel,bf55d1c1_9,chunked_sequential_rehearsal,False,No date given,4,58.7,1634,13,1647
novel,bf55d1c1_5,chunked_sequential_rehearsal,False,Unknown,4,59.8,1638,11,1649
novel,bf55d1c1_3,chunked_sequential_rehearsal,False,Arabella's husband.,4,63.6,1670,15,1685
novel,bf55d1c1_11,chunked_sequential_rehearsal,False,Kaelin,4,10.2,1662,13,1675
novel,bf55d1c1_10,chunked_sequential_rehearsal,False,Harrison,4,109.7,1674,12,1686
novel,ca4b98f5_2,chunked_sequential_rehearsal,False,Hogwarts,4,58.0,1666,13,1679
novel,bf55d1c1_12,chunked_sequential_rehearsal,True,Australia,4,61.3,1658,11,1669
novel,ca4b98f5_1,chunked_sequential_rehearsal,False,Godfrey,4,61.5,1666,12,1678
novel,ca4b98f5_6,chunked_sequential_rehearsal,False,Romilly,4,62.6,1670,12,1682
novel,ca4b98f5_10,chunked_sequential_rehearsal,False,Ron,4,59.0,1642,11,1653
novel,ca4b98f5_8,chunked_sequential_rehearsal,False,Harry's boss,4,111.7,1658,13,1671
novel,ca4b98f5_3,chunked_sequential_rehearsal,True,England,4,115.6,1662,11,1673
novel,ca4b98f5_4,chunked_sequential_rehearsal,False,Andrew Bailey,4,116.2,1634,12,1646
novel,ca4b98f5_13,chunked_sequential_rehearsal,False,Jane,4,55.6,1646,11,1657
novel,ca4b98f5_12,chunked_sequential_rehearsal,False,Harry's Aunt,4,58.3,1638,13,1651
novel,ca4b98f5_14,chunked_sequential_rehearsal,False,Law,4,55.7,1662,11,1673
novel,ca4b98f5_15,chunked_sequential_rehearsal,False,Hermione,4,11.7,1650,13,1663
novel,ca4b98f5_18,chunked_sequential_rehearsal,False,Hermione,4,6.9,1646,13,1659
novel,ca4b98f5_17,chunked_sequential_rehearsal,False,Lysander,4,8.6,1642,13,1655
novel,ca4b98f5_16,chunked_sequential_rehearsal,False,Harry's friend,4,12.0,1646,13,1659
novel,ca4b98f5_11,chunked_sequential_rehearsal,False,Duke.,4,112.0,1666,13,1679
caselaw,1,chunked_sequential_rehearsal,False,4,1,0.2,415,2,417
caselaw,9,chunked_sequential_rehearsal,True,5,1,4.3,394,2,396
caselaw,17,chunked_sequential_rehearsal,False,4,4,6.0,2852,11,2863
caselaw,3,chunked_sequential_rehearsal,True,5,4,11.4,2444,11,2455
caselaw,19,chunked_sequential_rehearsal,False,5,4,9.0,2648,11,2659
caselaw,5,chunked_sequential_rehearsal,False,3,4,62.0,3100,11,3111
caselaw,21,chunked_sequential_rehearsal,False,3,4,56.7,2500,11,2511
caselaw,15,chunked_sequential_rehearsal,False,2,4,64.8,2392,11,2403
caselaw,7,chunked_sequential_rehearsal,False,5,4,66.9,2500,11,2511
caselaw,13,chunked_sequential_rehearsal,False,5,4,67.0,2768,11,2779
caselaw,11,chunked_sequential_rehearsal,False,3,4,68.7,2628,11,2639
caselaw,23,chunked_sequential_rehearsal,False,4,4,61.4,2920,11,2931
caselaw,25,chunked_sequential_rehearsal,False,3,4,108.9,2436,11,2447
caselaw,37,chunked_sequential_rehearsal,True,5,4,55.3,2496,11,2507
caselaw,35,chunked_sequential_rehearsal,False,5,4,57.5,2904,11,2915
caselaw,31,chunked_sequential_rehearsal,False,3,4,60.1,2680,11,2691
caselaw,29,chunked_sequential_rehearsal,False,3,4,63.8,2860,11,2871
caselaw,27,chunked_sequential_rehearsal,True,2,4,66.9,2572,11,2583
caselaw,33,chunked_sequential_rehearsal,False,4,4,63.7,2640,11,2651
caselaw,47,chunked_sequential_rehearsal,False,5,4,8.8,2636,11,2647
caselaw,41,chunked_sequential_rehearsal,False,3,4,58.0,2524,11,2535
caselaw,39,chunked_sequential_rehearsal,False,3,4,108.9,2508,11,2519
caselaw,53,chunked_sequential_rehearsal,False,5,4,55.6,2592,11,2603
caselaw,45,chunked_sequential_rehearsal,False,3,4,61.7,2672,11,2683
caselaw,43,chunked_sequential_rehearsal,False,1,4,62.4,2728,11,2739
caselaw,49,chunked_sequential_rehearsal,False,3,4,61.0,2616,11,2627
caselaw,59,chunked_sequential_rehearsal,False,4,4,7.4,2928,11,2939
caselaw,67,chunked_sequential_rehearsal,False,3,4,53.8,2552,11,2563
caselaw,51,chunked_sequential_rehearsal,True,5,4,116.5,2600,11,2611
caselaw,57,chunked_sequential_rehearsal,False,4,4,65.2,2804,11,2815
caselaw,69,chunked_sequential_rehearsal,False,3,4,58.1,2448,11,2459
caselaw,63,chunked_sequential_rehearsal,False,4,4,61.6,2800,11,2811
caselaw,61,chunked_sequential_rehearsal,False,3,4,63.9,2452,11,2463
caselaw,71,chunked_sequential_rehearsal,False,4,4,11.7,2696,11,2707
caselaw,65,chunked_sequential_rehearsal,True,5,4,68.5,2688,11,2699
caselaw,55,chunked_sequential_rehearsal,True,2,4,121.2,2880,11,2891
caselaw,73,chunked_sequential_rehearsal,False,3,4,54.9,2532,11,2543
caselaw,79,chunked_sequential_rehearsal,True,3,4,52.6,2780,11,2791
caselaw,75,chunked_sequential_rehearsal,False,3,4,56.6,2520,11,2531
caselaw,77,chunked_sequential_rehearsal,False,2,4,60.5,2588,11,2599
caselaw,93,chunked_sequential_rehearsal,False,3,4,9.5,2784,11,2795
caselaw,87,chunked_sequential_rehearsal,True,4,4,57.1,2636,11,2647
caselaw,81,chunked_sequential_rehearsal,False,3,4,62.2,2768,11,2779
caselaw,89,chunked_sequential_rehearsal,False,1,4,13.9,2548,11,2559
caselaw,91,chunked_sequential_rehearsal,False,5,4,63.9,2644,11,2655
caselaw,83,chunked_sequential_rehearsal,False,5,4,112.9,2432,11,2443
caselaw,85,chunked_sequential_rehearsal,False,4,4,112.1,2584,11,2595
caselaw,97,chunked_sequential_rehearsal,False,4,4,58.5,2568,11,2579
caselaw,103,chunked_sequential_rehearsal,False,5,4,59.3,2608,11,2619
caselaw,99,chunked_sequential_rehearsal,False,4,4,62.8,2720,11,2731
caselaw,107,chunked_sequential_rehearsal,True,5,4,9.2,2548,11,2559
caselaw,111,chunked_sequential_rehearsal,False,3,4,53.2,2668,11,2679
caselaw,105,chunked_sequential_rehearsal,False,4,4,62.7,2900,11,2911
caselaw,109,chunked_sequential_rehearsal,False,3,4,60.0,2764,11,2775
caselaw,95,chunked_sequential_rehearsal,False,5,4,119.3,2604,11,2615
caselaw,115,chunked_sequential_rehearsal,False,3,4,54.3,2972,11,2983
caselaw,101,chunked_sequential_rehearsal,False,3,4,119.9,2512,11,2523
caselaw,117,chunked_sequential_rehearsal,True,1,4,57.0,3088,11,3099
caselaw,113,chunked_sequential_rehearsal,False,5,4,106.8,2596,11,2607
caselaw,119,chunked_sequential_rehearsal,False,5,4,58.9,2664,11,2675
caselaw,127,chunked_sequential_rehearsal,False,3,4,58.4,2540,11,2551
caselaw,125,chunked_sequential_rehearsal,True,5,4,60.7,2600,11,2611
caselaw,121,chunked_sequential_rehearsal,True,2,4,61.1,2636,11,2647
caselaw,123,chunked_sequential_rehearsal,False,3,4,63.0,2596,11,2607
caselaw,131,chunked_sequential_rehearsal,False,4,4,58.7,2692,11,2703
caselaw,135,chunked_sequential_rehearsal,False,5,4,9.9,3812,11,3823
caselaw,129,chunked_sequential_rehearsal,False,5,4,61.2,3076,11,3087
caselaw,137,chunked_sequential_rehearsal,False,1,3,52.9,2140,8,2148
caselaw,133,chunked_sequential_rehearsal,False,4,4,60.0,2560,11,2571
caselaw,141,chunked_sequential_rehearsal,True,5,4,58.2,2660,11,2671
caselaw,139,chunked_sequential_rehearsal,False,4,3,58.8,1681,8,1689
caselaw,145,chunked_sequential_rehearsal,False,5,4,60.4,2720,11,2731
caselaw,149,chunked_sequential_rehearsal,False,5,4,59.8,2792,11,2803
caselaw,157,chunked_sequential_rehearsal,False,5,4,6.9,2704,11,2715
caselaw,143,chunked_sequential_rehearsal,True,5,4,110.8,3112,11,3123
caselaw,153,chunked_sequential_rehearsal,False,3,4,60.6,2920,11,2931
caselaw,147,chunked_sequential_rehearsal,True,2,4,115.5,3000,11,3011
caselaw,151,chunked_sequential_rehearsal,True,5,4,67.2,2608,11,2619
caselaw,159,chunked_sequential_rehearsal,False,3,4,62.4,2728,11,2739
caselaw,165,chunked_sequential_rehearsal,False,3,4,14.0,2960,11,2971
caselaw,167,chunked_sequential_rehearsal,False,5,4,15.0,2688,11,2699
caselaw,155,chunked_sequential_rehearsal,False,4,4,71.4,2828,11,2839
caselaw,161,chunked_sequential_rehearsal,False,2,4,109.1,2732,11,2743
caselaw,163,chunked_sequential_rehearsal,False,3,4,113.3,2460,11,2471
caselaw,171,chunked_sequential_rehearsal,False,5,4,60.0,2728,11,2739
caselaw,173,chunked_sequential_rehearsal,False,3,4,55.8,2764,11,2775
caselaw,169,chunked_sequential_rehearsal,True,5,4,62.8,2620,11,2631
caselaw,177,chunked_sequential_rehearsal,False,5,4,58.1,2508,11,2519
caselaw,181,chunked_sequential_rehearsal,False,3,4,12.1,2580,11,2591
caselaw,179,chunked_sequential_rehearsal,False,5,4,102.9,2660,11,2671
caselaw,195,chunked_sequential_rehearsal,False,1,1,1.5,385,2,387
caselaw,187,chunked_sequential_rehearsal,False,3,4,54.6,2592,11,2603
caselaw,175,chunked_sequential_rehearsal,False,5,4,111.3,2520,11,2531
caselaw,185,chunked_sequential_rehearsal,False,5,4,59.0,2620,11,2631
caselaw,189,chunked_sequential_rehearsal,True,5,4,59.8,2568,11,2579
caselaw,193,chunked_sequential_rehearsal,False,3,4,57.6,2972,11,2983
caselaw,197,chunked_sequential_rehearsal,False,4,4,13.2,2720,11,2731
caselaw,191,chunked_sequential_rehearsal,False,5,4,107.3,2800,11,2811
caselaw,201,chunked_sequential_rehearsal,False,5,4,56.1,2736,11,2747
caselaw,203,chunked_sequential_rehearsal,False,5,4,56.7,2560,11,2571
caselaw,205,chunked_sequential_rehearsal,False,5,4,60.9,2624,11,2635
caselaw,183,chunked_sequential_rehearsal,True,2,4,126.2,2812,11,2823
caselaw,199,chunked_sequential_rehearsal,False,4,4,69.4,3256,11,3267
caselaw,211,chunked_sequential_rehearsal,True,4,4,15.4,3016,11,3027
caselaw,213,chunked_sequential_rehearsal,False,4,4,15.0,2756,11,2767
caselaw,215,chunked_sequential_rehearsal,False,1,4,57.3,2836,11,2847
caselaw,209,chunked_sequential_rehearsal,True,5,4,107.5,2620,11,2631
caselaw,219,chunked_sequential_rehearsal,False,4,4,53.4,2588,11,2599
caselaw,217,chunked_sequential_rehearsal,False,5,4,57.1,2612,11,2623
caselaw,227,chunked_sequential_rehearsal,True,5,4,9.7,2908,11,2919
caselaw,207,chunked_sequential_rehearsal,True,5,4,118.4,2584,11,2595
caselaw,223,chunked_sequential_rehearsal,False,3,4,259.8,2828,11,2839
caselaw,235,chunked_sequential_rehearsal,True,5,4,206.6,2780,11,2791
caselaw,231,chunked_sequential_rehearsal,False,1,3,210.6,2044,8,2052
caselaw,225,chunked_sequential_rehearsal,False,3,4,259.8,2872,11,2883
caselaw,229,chunked_sequential_rehearsal,False,5,4,214.8,2420,11,2431
caselaw,221,chunked_sequential_rehearsal,False,5,4,264.9,2748,11,2759
caselaw,237,chunked_sequential_rehearsal,True,4,4,208.3,2776,11,2787
caselaw,239,chunked_sequential_rehearsal,False,3,4,2.7,2672,11,2683
caselaw,233,chunked_sequential_rehearsal,True,3,4,211.2,2456,11,2467
caselaw,243,chunked_sequential_rehearsal,False,5,4,59.0,2692,11,2703
caselaw,249,chunked_sequential_rehearsal,False,3,4,58.8,2592,11,2603
caselaw,247,chunked_sequential_rehearsal,False,5,4,59.7,2792,11,2803
caselaw,255,chunked_sequential_rehearsal,False,5,4,58.6,2664,11,2675
caselaw,257,chunked_sequential_rehearsal,False,5,4,2.3,2636,11,2647
caselaw,251,chunked_sequential_rehearsal,False,2,4,60.4,2380,11,2391
caselaw,245,chunked_sequential_rehearsal,True,1,4,61.9,2684,11,2695
caselaw,241,chunked_sequential_rehearsal,False,5,4,118.9,2736,11,2747
caselaw,265,chunked_sequential_rehearsal,False,3,4,57.7,2684,11,2695
caselaw,253,chunked_sequential_rehearsal,False,3,4,117.9,2400,11,2411
caselaw,263,chunked_sequential_rehearsal,False,3,4,59.3,2540,11,2551
caselaw,261,chunked_sequential_rehearsal,True,5,4,60.2,3220,11,3231
caselaw,273,chunked_sequential_rehearsal,True,5,4,2.1,2664,11,2675
caselaw,267,chunked_sequential_rehearsal,True,3,4,117.5,3044,11,3055
caselaw,259,chunked_sequential_rehearsal,True,3,4,120.0,2816,11,2827
caselaw,277,chunked_sequential_rehearsal,False,5,4,60.8,2608,11,2619
caselaw,275,chunked_sequential_rehearsal,False,1,4,60.8,2588,11,2599
caselaw,269,chunked_sequential_rehearsal,False,3,4,119.3,2452,11,2463
caselaw,279,chunked_sequential_rehearsal,False,5,4,60.8,2880,11,2891
caselaw,271,chunked_sequential_rehearsal,False,5,4,63.0,2748,11,2759
caselaw,281,chunked_sequential_rehearsal,True,3,4,62.2,2836,11,2847
caselaw,289,chunked_sequential_rehearsal,False,5,4,60.7,2984,11,2995
caselaw,285,chunked_sequential_rehearsal,False,5,4,61.6,2656,11,2667
caselaw,295,chunked_sequential_rehearsal,False,5,4,60.4,2596,11,2607
caselaw,293,chunked_sequential_rehearsal,True,5,4,60.7,2692,11,2703
caselaw,287,chunked_sequential_rehearsal,True,5,4,61.3,2696,11,2707
caselaw,283,chunked_sequential_rehearsal,False,4,4,63.1,2864,11,2875
caselaw,291,chunked_sequential_rehearsal,False,3,4,61.5,2472,11,2483
caselaw,297,chunked_sequential_rehearsal,False,1,4,60.2,2772,11,2783
caselaw,299,chunked_sequential_rehearsal,False,3,4,57.3,2952,11,2963
caselaw,301,chunked_sequential_rehearsal,False,3,4,57.1,2808,11,2819
caselaw,307,chunked_sequential_rehearsal,False,4,4,58.7,2844,11,2855
caselaw,309,chunked_sequential_rehearsal,False,3,4,59.5,2708,11,2719
caselaw,305,chunked_sequential_rehearsal,False,3,4,60.2,2700,11,2711
caselaw,313,chunked_sequential_rehearsal,False,5,4,59.1,2688,11,2699
caselaw,303,chunked_sequential_rehearsal,False,4,4,60.6,2744,11,2755
caselaw,311,chunked_sequential_rehearsal,False,4,4,60.0,2556,11,2567
caselaw,315,chunked_sequential_rehearsal,False,4,4,4.4,2612,11,2623
caselaw,319,chunked_sequential_rehearsal,False,3,4,57.9,2784,11,2795
caselaw,317,chunked_sequential_rehearsal,True,3,4,60.7,2492,11,2503
caselaw,325,chunked_sequential_rehearsal,True,5,4,59.2,2784,11,2795
caselaw,331,chunked_sequential_rehearsal,False,3,4,59.0,2740,11,2751
caselaw,323,chunked_sequential_rehearsal,True,5,4,60.7,2916,11,2927
caselaw,335,chunked_sequential_rehearsal,False,5,4,3.4,2512,11,2523
caselaw,329,chunked_sequential_rehearsal,False,5,4,60.5,3028,11,3039
caselaw,333,chunked_sequential_rehearsal,False,3,4,6.1,2980,11,2991
caselaw,327,chunked_sequential_rehearsal,False,5,4,116.1,2464,11,2475
caselaw,345,chunked_sequential_rehearsal,False,2,4,58.8,2564,11,2575
caselaw,321,chunked_sequential_rehearsal,False,5,4,120.3,2864,11,2875
caselaw,339,chunked_sequential_rehearsal,False,1,4,60.3,2772,11,2783
caselaw,341,chunked_sequential_rehearsal,True,2,4,59.9,2548,11,2559
caselaw,337,chunked_sequential_rehearsal,False,4,4,61.3,2764,11,2775
caselaw,347,chunked_sequential_rehearsal,False,4,4,58.4,2424,11,2435
caselaw,343,chunked_sequential_rehearsal,True,4,4,117.7,2524,11,2535
caselaw,355,chunked_sequential_rehearsal,False,4,4,59.5,2600,11,2611
caselaw,359,chunked_sequential_rehearsal,False,3,3,60.4,1441,8,1449
caselaw,353,chunked_sequential_rehearsal,False,3,4,61.6,2948,11,2959
caselaw,351,chunked_sequential_rehearsal,False,5,4,62.4,2576,11,2587
caselaw,357,chunked_sequential_rehearsal,False,3,4,61.7,2780,11,2791
caselaw,361,chunked_sequential_rehearsal,False,4,4,62.3,2808,11,2819
caselaw,349,chunked_sequential_rehearsal,False,5,4,68.2,2700,11,2711
caselaw,373,chunked_sequential_rehearsal,False,3,4,57.8,2472,11,2483
caselaw,365,chunked_sequential_rehearsal,False,4,4,61.0,2544,11,2555
caselaw,367,chunked_sequential_rehearsal,False,3,4,60.7,2604,11,2615
caselaw,363,chunked_sequential_rehearsal,True,3,4,63.4,2368,11,2379
caselaw,369,chunked_sequential_rehearsal,False,3,4,61.4,2440,11,2451
caselaw,375,chunked_sequential_rehearsal,False,3,4,59.8,2524,11,2535
caselaw,377,chunked_sequential_rehearsal,False,5,4,59.4,2640,11,2651
caselaw,371,chunked_sequential_rehearsal,False,1,4,61.9,2820,11,2831
caselaw,379,chunked_sequential_rehearsal,False,5,4,60.1,3356,11,3367
caselaw,381,chunked_sequential_rehearsal,False,3,4,59.5,2744,11,2755
caselaw,385,chunked_sequential_rehearsal,True,4,4,58.7,2492,11,2503
caselaw,393,chunked_sequential_rehearsal,False,3,4,57.2,2700,11,2711
caselaw,383,chunked_sequential_rehearsal,False,3,4,59.7,2516,11,2527
caselaw,389,chunked_sequential_rehearsal,False,4,4,58.9,2468,11,2479
caselaw,387,chunked_sequential_rehearsal,False,3,4,59.3,2584,11,2595
caselaw,391,chunked_sequential_rehearsal,False,4,4,58.5,2652,11,2663
caselaw,399,chunked_sequential_rehearsal,False,2,4,55.9,2656,11,2667
caselaw,397,chunked_sequential_rehearsal,False,2,4,56.7,2596,11,2607
caselaw,395,chunked_sequential_rehearsal,False,4,4,57.4,2616,11,2627
