question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
41,"mere showing that there is a discriminatory effect to a particular action or policy is not sufficient to establish an equal protection violation. Washington, 426 U.S. at 242, 96 S.Ct. at 2049; see Village of Arlington Heights v. Metropolitan Hous. Dev. Corp., 429 U.S. 252, 265-66, 97 S.Ct. 555, 563-64, 50 L.Ed.2d 450 (1977); Williams v. Anderson, 562 F.2d 1081, 1087 (8th Cir.1977); see also Minority Police Officers Ass’n v. City of South Bend, 617 F.Supp. 1330, 1348 (N.D.Ind.1985), aff'd, 801 F.2d 964 (7th Cir.1986) (noting in equal protection challenge to promotion policy in police department that official action will generally not be held unconstitutional solely because which it results in racially disproportionate impact); Betts v. McCaughtry, 827 F.Supp. 1400, 1404 (W.D.Wis.1993) (<HOLDING>). Whether discriminatory purpose was a",34194,5495,3,case_hold_mc,holding that an inmate has no right to any particular prison job but prison officials cannot discriminate against him on the basis of his race in work assignments,holding that district court erred in dismissing inmates complaint for failure to exhaust administrative remedies when court did not address inmates allegation that prison officials failed to provide necessary grievance forms,holding that inmates must demonstrate an actual injury,holding that the fact that nearly all music cassettes censored by prison authorities was afrieanamerican rap music failed to demonstrate that the purpose of the ban was to discriminate against africanamerican inmates,holding that music and loud talking broadcast over prison intercom throughout 24hour period did not offend contemporary standards of deeency
42,"and (3) resulting injury of the other party. See In re FirstMerit Bank, N.A, 52 S.W.3d 749, 758 (Tex.2001). Fraud and fraudulent inducement are separate causes of action that share the same elements. See id.; see also Haase v. Glazner, 62 S.W.3d 795, 798 (Tex.2001). Hoagland alleged in his live petition, in relevant part, that each appellee “made written and oral misrepresentations of material fact to [Hoagland] ... in Harris County, Texas ... via email and telephone conversations and in-person meetings ... with the intention that [Hoagland] would rely upon such misrepresentations and take action or refrain from taking certain actions within Harris County, Texas.” (Emphasis added.) Hoagland Holding, LLC, 324 S.W.3d 840, 847 (Tex.App.Houston [14th Dist.] 2010, no pet.) (<HOLDING>). Accordingly, Hoagland pleaded allegations",35045,5624,1,case_hold_mc,holding misrepresentation made by outofstate defendant to texas plaintiff who relied on it in texas satisfied requirement for jurisdiction under longarm statute based on commission of a tort in part in texas,holding plaintiffs allegation that defendants committed torts in texas was sufficient to bring defendants under the longarm statute,holding plaintiffs allegation that defendants committed torts in houston texas was sufficient to bring defendants under the longarm statute for plaintiffs claims of various forms of fraud and negligent misrepresentation,recognizing strong interest in protecting texas citizens where tort was committed in whole or in part in texas,holding plaintiff was required to allege defendants committed fraudulent acts in texas to satisfy his initial burden of pleading jurisdictional facts
43,"as such without a toner cartridge. Hence, the cartridges function as an integral part under Willoughby Camera. It is also undisputed that the toner cartridges were dedicated solely for use with Mita photocopiers. Thus, the toner cartridges also meet the Pompeo standard. Therefore, the Court concludes that under the standards set forth in Bauerhin Tech., the toner cartridges are properly considered parts under the HTSUS. See also Mattel, Inc. v. United States, 61 Cust. Ct. 75, 82 n. 5, 287 F.Supp. 999, 1004 n. 5 (1968) (“[I]t is of course obvious that if an item is dedicated solely for use on a particular article and is essential to the functioning of that article, it is a fortiori a ‘part’ of that article.”); Bruce Duncan Co. v. United States, 63 Cust. Ct. 412, 1969 WL 13830 (1969) (<HOLDING>). Moreover, lexicographic and scientific",35885,5750,4,case_hold_mc,holding that engine parts later used to make engines were properly classified as parts,holding that apprendi was not triggered because the defendants were sentenced to terms of imprisonment that were within the maximum penalties for the rico offenses that they were found guilty of committing,holding that a variable annuity is properly classified as a security,holding that for purposes of gri 2a essential character analysis incomplete merchandise as imported does not have the essential character of the complete or finished article  the ability to strain salt from water and thus cannot be classified as straining cloth,holding that imported butane cartridges were properly classified as parts of cigarette lighters because these speciallydesigned cartridges were necessary for the operation of the lighter
44,"to offenses generally"" suggests that the General Assembly intended it to apply broadly. See Carrillo, 120 (interpreting the word ""offense"" in a statute to suggest broad application); of. Black's Law Dictionary 1186 (9th ed. 2009) (defining ""offense"" as a ""violation of the law""). 23 Portions of the legislative history also support the interpretation that the section was intended to apply to all types of crimes where criminality depends on a victim's age. During a 2001 committee hearing, one House sponsor said that the purpose of moving the provision was to ""go[ | along"" with recent court precedent holding that the affirmative defense now found in section 18-1-508.5(1) applied to an offense in a different part of the Criminal Code. See Gorman v. People, 19 P.3d 662, 667 (Colo.2000) (<HOLDING>). Similarly, one of the witnesses testified",36736,5892,1,case_hold_mc,holding that the same standard applies to claims of discrimination based upon gender and age,holding that the former section 18150351 applies when the criminality of conduct depends upon a child being a certain age,holding that the trial judge erred in instructing the jury on the physical endangerment portion of the statute when the defendant was charged only with the risk of injury to a child by doing an act likely to impair the morals of a child under the age of sixteen,recognizing that moving to the second stage of the saucier analysis is appropriate when the existence of a constitutional violation depends upon the resolution of uncertain state law,holding that inferred intent rule applies regardless of the age of the actor
45,"harmed by the duplicity of Count II of the indictment. C. Remedy Having found the threat of prejudice to the defendant due to the duplicity of Count II of the indictment, the next question is whether the entire judgment must be vacated. Duplicity does not necessarily require dismissal of an indictment. See United States v. Goodman, 285 F.2d 378 (5th Cir.1960) (“The entire count should not be dismissed when a less drastic ruling will suffice.”); 1A Charles Alan Wright & Arthur R. Mill tates, 395 U.S. 6, 53 n. 116, 89 S.Ct. 1532, 23 L.Ed.2d 57 (1969), or by a jury instruction that ensures that the jury is unanimous as to the conduct underlying the conviction, see, e.g., Murray, 618 F.2d at 898; cf. Abney v. United States, 431 U.S. 651, 664-65, 97 S.Ct. 2034, 52 L.Ed.2d 651 (1977) (<HOLDING>). Where, as here, a defendant has already been",37588,6028,0,case_hold_mc,holding that guilty verdict rendered on duplicitous indictment did not preclude on double jeopardy grounds the court of appeals from ordering a retrial based on evidentiary error courts instruction to jury that it had to unanimously find all elements of both crimes charged in count eliminated possibility that jury had acquitted defendant of one of those crimes,holding that when the jury acquitted the defendant on the greater offense but deadlocked on the lesserincluded offenses double jeopardy did not bar retrial of the lessers,holding that when jury acquitted defendant on greater offense but deadlocked on lesserincluded offenses double jeopardy did not bar retrial of the lesers,holding that if defendant moved for or consented to mistrial retrial of defendant was not barred on double jeopardy grounds,holding double jeopardy did not bar retrial where a jury could not render a verdict and a mistrial was granted
46,"an expression that equates with a clear mandate of public policy and if they can show that they were discharged in violation of that public policy. Id. at 72-73, 417 A.2d 505. Sources of public policy include the United States and New Jersey Constitutions; federal and state laws and administrative rules, regulations, and decisions; the common law and specific judicial decisions; and in certain cases, professional .codes of ethics. Hennessey v. Coastal Eagle Point Oil Co., 129 N.J. 81, 92-93, 94-95, 609 A.2d 11 (1992); Pierce, supra, 84 N.J. at 72, 417 A.2d 505. A basic requirement of the wrongful discharge cause of action is that the mandate of public policy be clearly identified and firmly grounded. See, e.g., Potter v. Village Bank, 225 N.J.Super. 547, 558-60, 543 A.2d 80 (App.Div.) (<HOLDING>), certif. denied, 113 N.J. 352, 550 A.2d 462",38441,6177,4,case_hold_mc,holding that an employee has no right of action against an employer for wrongful discharge where no clear mandate of public policy is violated thereby,recognizing the tort of retaliatory discharge,holding employee has cause of action for retaliatory discharge in contravention of public policy where employee was fired for reporting fellow employees alleged criminal activities to local law enforcement,holding that federal law can provide source of state public policy for determining whether discharge of employee violated clear mandate of public policy,holding that discharge of bank president for reporting suspected illegal money laundering by bank directors violated clear mandate of public policy few people would cooperate with law enforcement officials if the price they must pay is retaliatory discharge from employment
47,"that the social history is not. Accordingly, the social history is not discoverable. The court also concludes that the letter is not protected by the psychotherapist-patient privilege because it was disclosed to a third party, and Officer Draper could not have had a reasonable expectation of privacy as to the letter. Accordingly, the court concludes that the letter is discoverable. Conversely, Officer Draper has a reasonable expectation of privacy as to the PTSD interview. Unlike the letter, the PTSD interview was not disclosed to the Ogden City Police Department. Accordingly, the court concludes that the psychotherapist-patient privilege applies to the PTSD interview, and therefore, it is not subject to discovery. See e.g., Caver v. City of Trenton, 192 F.R.D. 154, 162 (D.N.J.2000) (<HOLDING>); Williams v. District of Columbia, No. CIV. A.",39299,6318,0,case_hold_mc,holding that the psychotherapistpatient privilege applied to mandatory postshooting evaluation where no confidential information was disclosed by the psychologist to the police chief but only a yes or no as to whether the officer was fit to return to duty,holding that the psychotherapistpatient privilege applied where an officer was required to undergo a psychological evaluation after killing a suspect and the psychotherapist merely opined whether the officer was fit to return to duty,holding that an exception to the general rule applied when counsel asked the court whether its ruling was the final order of the court and the court responded yes,holding the chief of police was an atwill employee because the parties agreed that the chief of police was an appointed officer and the citys charter stated that officers shall be appointed and may be removed by the mayor with consent of the council,holding that statements made only to supervisor and chief by police officer were matters of public concern
48,"further delineates certain requirements concerning the selection and retention of those who will exercise that judicial power. See Utah Const, art. VIII, §§ 8, 9, & 13. Thus, under state law, examination of the constitutionality of section 78-3-31 consists of two inquiries: (1) whether section 78-3-31 violates the Utah Constitution’s exclusive vesting of the state’s judicial power in article VIII courts, and (2) whether section 78-3-31 violates the Utah Constitution’s requirements for those persons exercising that judicial power in courts of record. A Constitutional Powers of Article VIII Courts Core functions or powers of the various branches of government are clearly nondelegable under the Utah Constitution. See, e.g., Sandy City v. Salt Lake County, 827 P.2d 212, 221 (Utah 1992) (<HOLDING>); State v. Gallion, 572 P.2d 683, 687 (Utah",40158,6450,2,case_hold_mc,recognizing that zoning and rezoning are legislative matters,holding that the governor of new york has only those powers delegated to him by the state constitution and the statutes,holding that legislative functions such as powers of zoning and rezoning cannot be delegated,holding that crime definition and penalty powers are essential legislative functions that cannot constitutionally be delegated by the utah legislature to any other person or body,holding that utah const art vi  1 limits legislatures ability to delegate legislative powers or functions to others
49,"Act’s definition of “person,” which could potentially subject governmental entities to liability. Id. at 73-74. “But general statements by the Legislature that ‘no substantive change in the law is intended’ must be considered with the clear, specific language used” in section 38.001. Fleming Foods of Tex., Inc. v. Rylander, 6 S.W.3d 278, 284 (Tex.1999). “[W]hen, as here, specific provisions of a ‘nonsubstantive’ codification and the code as a whole are direct, unambiguous, and cannot be reconciled with prior law, the codification rather than' the prior, repealed statute must be given effect.” Id. at 286. Thus, under the plain language of section 38.001(8), a person may not recover attorney’s fees against a partnership. Cfi Ganz v. Lyons P’ship, L.P., 173 F.R.D. 173, 176 (N.D.Tex.1997) (<HOLDING>). Without any other authority for the award of",41012,6580,0,case_hold_mc,holding that tcprc section 380018 authorizing recovery of attorneys fees against individual or corporation does not provide for award of attorneys fees against limited partnership,holding trial court erred in awarding attorneys fees to physicians in absence of any evidence of attorneys fees,holding that an award of attorneys fees under supreme court rule 38 precursor to rule 222 did not preempt an award of attorneys fees to which one is otherwise entitled and thus appellant could seek an award of attorneys fees pursuant to section 1577300 which permits an award of fees for a party prevailing in an action against a state agency,holding trial court had no authority to award attorneys fees when arbitrator had stated he would not award attorneys fees,holding merely that the evidence was sufficient to support the award of attorneys fees
50,"“escape” offense for purposes of sentencing. See Burtlow, 299 N.W.2d at 668 (“Even though the word ‘escape’ does not appear in subsection three, the crime is plainly an escape offense within the meaning of [the consecutive sentence statute].”). The Ninth Circuit Court of Appeals found no basis upon which to distinguish escape and failure-to-appear offenses in the context of a continuing-offense analysis: [A] defendant who fails to appear for sentencing presents a threat to society analogous to that posed by an escaped prisoner. Both are convicted criminals obligated to serve sentences or facing sentencing. In addition, the failure of a defendant to appear for sentencing poses a threat to the integrity and authority of the court. United States v. Gray, 876 F.2d 1411, 1419 (9th Cir.1989) (<HOLDING>), cert. denied, 495 U.S. 930, 110 S.Ct. 2168,",41872,6713,4,case_hold_mc,holding that failure to appear for sentencing is a continuing offense because a convicted criminal has a continuing obligation to face sentencing and presents an ongoing threat to the integrity and authority of the court so long as he has not appeared,holding that the defendants oral promise to appear was insufficient to amount to a required appearance within the meaning of the failure to appear statute,holding that dismissal for failure to appear at a deposition is on the merits,holding that failure to appear when released on bond was a continuing offense,holding that failure to appear is also a continuing offense
51,"area’ ....” Kyllo v. U.S., 533 U.S. 27, 34 (2001) (quoting Silverman v. U.S., 365 U.S. 505, 512 (1961)). The technology at issue in Kyllo was a thermal imager that produced images showing heat distributions within the defendant’s home and in comparison with his neighbors’ homes. Id. at 29-30, 121 S.Ct. 2038. Based on their thermal imaging scan of Kyllo’s residence, officers determined that Kyllo was using halide lights to grow marijuana in his house. Id. at 30, 121 S.Ct. 2038. Though the officers obtained additional information about Kyl-lo’s increased electricity usage by subpoenaing his utility company, the Court determined that the officers’ use of the thermal imager constituted a search under the Fourth Amendment. See id. at 40, 121 S.Ct. 2038; id. . 2010) (non-prece-dential) (<HOLDING>). In contrast, courts agree that individuals do",42732,6849,4,case_hold_mc,holding that defendant lacked reasonable expectation of privacy in phone and fax numbers dialed,holding that prisoners have no reasonable expectation of privacy in their prison cells,holding that defendants had no reasonable expectation of privacy in the common areas of an apartment building,holding that where there is no evidence of shared use or common authority an individual has a reasonable expectation of privacy in the files kept on a personally owned computer,holding that an individual has no reasonable expectation of privacy in identifying information transmitted for isps and phone providers to provide service
52,"claim because ""she was not diligent in preserving her legal rights”); Felty, 818 F.2d at 1129 (""One who fails to act diligently cannot invoke equitable principles to excuse that lack of diligence.”) (quoting Baldwin County Welcome Ctr. v. Brown, 466 U.S. 147, 151, 104 S.Ct. 1723, 80 L.Ed.2d 196 (1984)); United States ex rel. Cogifer, S.A. v. Ins. Co. of North Am., Civ. A. No. 86-183-NN, 1987 WL 19932, at *4 (E.D.Va. Oct. 15, 1987) (unpublished). 11 . See, e.g., Cada v. Baxter Healthcare Corp., 920 F.2d 446, 450-51 (7th Cir. 1990). 12 . See, e.g., Humble Oil, 402 F.2d at 896 (finding equitable estoppel where surety reneged on promise to pay after statute of limitations had run). 13 . See, e.g., United States ex rel. Nelson v. Reliance Ins. Co., 436 F.2d 1366, 1371 (10th Cir.1971) (<HOLDING>); United States ex rel. Atlas Erection Co. v.",43588,6984,3,case_hold_mc,holding that a performance bond surety was allowed to sue the government based on the doctrine of equitable subrogation,holding that an agreement which required the submission of an affidavit of payment to subcontractors or lien waivers before payment was made by the general contractor was for the direct benefit of the subcontractors,holding that a surety has standing to sue for a progress payment released by the government after notification by the surety of unpaid subcontractors,holding that estoppel applied where surety repeatedly responded to subcontractors threats to sue with answers which assured them that amicable settlement was just around the corner,holding that there is no privity of contract between the government and a surety since the government is not a party to the agreement between the surety and the contractor the government never undertakes an obligation to the surety
53,"16 of the Indiana Constitution, which provides in pertinent part that “[a]ll penalties shall be proportioned to the nature of the offense.” Punishment for contempt is generally within the sound discretion of the trial court. Hopping v. State, 637 N.E.2d 1294, 1298 (Ind.1994), cert. denied, 513 U.S. 1017, 115 S.Ct. 578, 130 L.Ed.2d 493. We have previously noted that Ind.Code 34-4-7-6, which limited punishment to a fine of $500.00 and/or imprisonment of no more than three months, has been repealed. See Contempt of Steelman, 648 N.E.2d 366, 369 (Ind.Ct.App.1995); Matter of Craig, 552 N.E.2d 53, 56 (Ind.Ct.App.1990). Now, in the absence of the statute, the power to punish contempt is limited by reasonableness. Id. (citing Green v. U.S., 356 U.S. 165, 78 S.Ct. 632, 645, 2 L.Ed.2d 672 (1958) (<HOLDING>)). Our supreme court has held that a sentence",44441,7131,4,case_hold_mc,holding that the trial court failed to exercise its discretion by stating that it did not have the ability to present the transcript to the jury,holding a party must timely present his legal theories to the trial court so as to give the trial court an opportunity to rule properly,holding that trial court was required to give full effect to supreme courts judgment and that by failing to do so the trial court abused its discretion,holding that a reviewing court has the power to reject the findings and conclusions of the trial court where the findings are not supported by the evidence,holding that the lack of statutory limitations does not give the trial court unbridled discretion as the trial court has a special duty to exercise such an extraordinary power with the utmost sense of responsibility and circumspection
54,"appropriate relief for such a violation is for the habeas court to “vacate the judgment of conviction and enter a new judgment from which an appeal can be taken.” Id. Defendant argues that the Peak line of eases applies to his situation, and that his appellate rights should thus be reinstated. However, the Peak rule does not apply in defendant’s ease, as the appeal at issue is not an appeal from a conviction. A Sixth Amendment right to counsel does not attach to an appeal from a supervised release revocation hearing. Borrego v. United States, 975 F.Supp. 520, 523 (S.D.N.Y.1997). This follows logically from the fact that there is no guaranteed constitutional right to counsel at the supervised release revocation hearing itself. See United States v. Meeks, 25 F.3d 1117, 1123 (2d Cir.1994)(<HOLDING>); see also United States v. Pelensky, 129 F.3d",45301,7270,4,case_hold_mc,holding that defendants have a right to counsel in criminal proceedings,recognizing the right to trial by jury is a constitutional right to be given the same protections as other constitutional rights,recognizing constitutional right to effective counsel,holding that a defendant has a constitutional right to counsel as a matter of right on direct appeal,holding that most of the fundamental constitutional procedural protections that are normally applicable to a criminal prosecution are not required for supervisedrelease proceedings as a matter of constitutional law including a right to counsel
55,"to and from Atasca and Bowman by requesting information from that time period in its interrogatory. Further, the dates of insolvency were established by El Paso’s partial motion for summary judgment. Legally, El Paso’s complaint about the time period would shift the burden to Bowman to prove an element of El Paso's claim. Rather, it is El Paso's burden to prove that Atasca did not receive reasonably equivalent value. See In re Pace, 456 B.R. at 270; see also Mladenka, 130 S.W.3d at 405. Perhaps El Paso will disprove Bowman's self-serving testimony with additional financial records, or a fact finder may disbelieve him and find actual fraud. See Phillips v. B.R. Brick and Masonry, Inc., No. 01-09-00311-CV, 2010 WL 3564820, at *5-6 (Tex.App.-Houston [1st Dist.] Sept. 10, 2010) (mem. op.) (<HOLDING>). But with the summary judgment evidence",46161,7412,0,case_hold_mc,holding that although there was evidence the defendant transferred or caused to be transferred more money to the debtor than the debtor transferred to the defendant there was legally sufficient evidence to support the jurys finding of actual fraud under section 24005a1 and b because the badges of fraud showed the debtors intent to hinder delay or defraud creditors,holding that debtors depositing of funds into spouses separate account did not establish actual intent to hinder delay or defraud creditors for purposes of denial of discharge under chapter 7,holding that actual intent to defraud is not necessary to finding of constructive fraud,holding that the statute requires actual intent to hinder delay or defraud creditors or the trustee constructive intent to defraud does not suffice,holding that debtor cannot take advantage of  522f after debtor has transferred his exempt property
56,"evidential basis for the court’s conclusion of liability, although what it was is unknown to us. However, if the finding of liability had no evidential basis, that fact would provide an additional ground for reversal in this case. We find that Newman had no obligation in the proof hearing to demonstrate fault on the part of the settling tortfeasors, with the exception of Rosalie Holmes, upon whose liability that of Dean depends. Dean did not appear in the action, and he thus filed neither a erossclaim for contribution nor any other document that would provide notice to Newman that he was asserting a right to a credit based upon the settlements reached in the matter. Thus his right to an apportionment of damages was waived. See Young v. Latta, 123 N.J. 584, 596-98, 589 A.2d 1020 (1991) (<HOLDING>). See also Green v. General Motors Corp., 310",47015,7550,3,case_hold_mc,holding that for an act to be inconsistent with the right to arbitrate and thus constitute a waiver of that right it must repudiate the right of the party who does the act,recognizing a right to contribution,recognizing that a claim is an assertion of a right and if there is no assertion of a right there is no claim to deduct,holding that the right of a nonsettling defendant to a credit as the result of a settlement with a codefendant can be asserted without a crossclaim for contribution but that fair and timely notice to plaintiff of an assertion of that right must be given,holding that treating a defendants failure to appear as a waiver not only of the right to be present but of the right to have a hearing on the motion was error
57,"and necessary, are all issues for the damages phase of these claims.” Id. FAS disagrees, citing cases suggesting summary judgment on claims for expenses and overtime is inappropriate when issuer of fact are left unresolved. Opp’n at 25 (citing Morgan v. Wet Seal Inc., 210 Cal.App.4th 1341, 1358, 149 Cal.Rptr.3d 70 (2012) (proving liability for failure to reimburse expenses would involve answering: (1) what, if anything, the employee was told regarding reimbursement of expenses; (2) whether each expense was necessary and a direct consequence of the discharge of the employees’ job duties; (3) whether the employee sought reimbursement of that expense; and (4) whether the employee was in fact reimbursed)); Sotelo v. MediaNews Group, 207 Cal.App.4th 639, 654, 143 Cal.Rptr.3d 293 (2012) (<HOLDING>). Defendants’ cases are inapposite. In Morgan,",47874,7697,1,case_hold_mc,holding that an employer does not necessarily regard an employee as disabled simply by finding the employee to be incapable of satisfying the singular demands of a particular job,recognizing that simply having the status of an employee does not make the employer liable to a claim for overtime compensation,holding that glc 152 15 provides that the only party immune from suit under the statute is the direct employer a special employer is not immune because the special employer is not liable for the payment of workers compensation and there was no agreement between the direct employer and the special employer that the special employer would be liable for the payment of such compensation,holding that where employee gave notice to employer of injury and employer told employee that nothing could be done for him through workmans compensation employer had breached statute and was liable for medical treatment which was reasonable and necessary to restore employee to maximum usefulness,holding that an employer is accountable to a discharged employee for unpaid compensation if the employee was terminated in bad faith and the compensation is clearly connected to work already performed
58,"of the complaint because it is unclear whether he was acting within the course and scope of his employment. There is a factual dispute whether the chase began on or off of reservation property, as well as a legal question concerning Epstein’s authority to engage in a chase in order to investigate an expired license tag. See e.g. City of Pinellas Park v. Brown, 604 So.2d 1222, 1226 (Fla.1992)(<HOLDING>). AFFIRMED IN PART; REVERSED IN PART AND",48730,7827,4,case_hold_mc,holding that tribal sovereign immunity did not bar rico suit only after concluding that sue and be sued clause in tribal ordinance unequivocally expressed waiver of sovereign immunity,holding that sovereign immunity barred a wrongful death claim against the board and stating that the only question is whether the boards sovereign immunity protection was waived emphasis added,holding that a state may waive its sovereign immunity,holding that rfras waiver of sovereign immunity did not extend to monetary damages the acts reference to appropriate relief was susceptible to more than one interpretation and thus was not an unambiguous waiver of sovereign immunity,holding that sovereign immunity shields only those acts which are discretionary in nature and not operational
59,"and Waste Control Specialists. LLC v. Sierra Club, appellate cause number. 03-12-00335-CV. 4 . See Sierra Club v. Texas Commission on Environmental Quality, cause number D-l-GN-12-001586. 5 .Despite this, the trial court issued a written order denying the motion twenty days after the deadline for ruling on the motion had passed. The order — though included in the record on appeal — is of no effect. Jain v. Cambridge Petroleum Grp., Inc., 395 S.W.3d 394, 396 (Tex.App.-Dallas 2013, no pet.) (""The trial court's signing the order denying the motion [to dismiss pursuant to the Act] after it was already denied by operation of law is legally of no effect because the motion to dismiss was already denied.”); reran v. Fryer, 586 S.W.2d 699, 700 (Tex.Civ.App.-Cor-pus Christi 1979, writ ref'd) (<HOLDING>). 6 . Appellees also insist that Sierra Club",49182,7904,4,case_hold_mc,holding that an order purporting to amend a judgment was void because it was entered after the trial court had lost jurisdiction to rule on the parties postjudgment motions,holding court lost jurisdiction to enter its order after thirty days and the motion was denied by operation of law,holding trial court did not abuse discretion in denying motion for new trial by operation of law because motion was not properly presented even though a notice of presentment was filed and the docket sheet contained an entry for the motion having been filed,holding that a district courts order of dismissal with prejudice was a nullity because the court lacked jurisdiction,holding that an order purporting to overrule a motion for new trial that had already been overruled by operation of law was a nullity
60,"as the trial court determined, Appellant’s trial did not commence until the parties were present and voir dire occurred on February 8, 2016, which was three days after the mechanical run date. See Pa.R.Crim.P. 600 cmt. (“A trial commences when the trial judge determines that the parties are present and directs them to proceed to voir dire or to opening argument, or to the hearing of any motions that had been reserved for the time of trial, or to the taking of testimony, or to some other such first step in the trial.”) (citations omitted)); Commonwealth v. Brock, 619 Pa. 278, 61 A.3d 1015, 1020-21 (2013) (“It is not intended that preliminary calendar calls should constitute commencement of a trial.”) (quotation omitted)); Commonwealth v. Lamonna, 473 Pa. 248, 373 A.2d 1355 (1977) (<HOLDING>). This does not end our inquiry, however, as",50037,8043,2,case_hold_mc,holding that even if the calculation commenced on the date of the first indictment the defendants right to a speedy trial was not violated,holding that trial court erred in denying defendants request to allow standby counsel to conduct voir dire where there was no indication that the trial court considered the koehler factors or that granting the request would have disrupted or delayed the trial,holding that even where the case has been called for trial the trial is not deemed to have commenced for speedy trial purposes until the jury is empaneled voir dire has occurred or some other substantial step of trial begins,holding a selfrepresentation request untimely where made after voir dire had begun but before the jury had been empaneled,holding no violation of substantial rights occurred during voir dire where record did not show that defendant was denied fair and impartial trial
61,"factor here contributing to a reasonable suspicion of drug-related illegal activity. The record indicates that at the time of the traffic stop, VanEl ouden was already known to the deputies as someone suspected of involvement in the manufacture of methamphetamine. Deputy Eichinger testified that, based on his training and experience in drug crime investigation, he was familiar with ether as an ingredient used to manufacture methamphetamine. At the time Deputy Eichinger smelled ether, he also saw a covered object between Wilson’s feet that was large enough to contain implements used to manufacture methamphetamine. This combination of factors, we believe, formed an adequate basis for Deputy Eichinger’s reasonable suspicion. See United States v. Stone, 866 F.2d 359, 362 (10th Cir.1989) (<HOLDING>); United States v. Lopez, 777 F.2d 543, 551",50889,8185,1,case_hold_mc,holding that although pcp has no odor because streetlevel pcp is mixed with other substances that have a distinct odor an officers recognition of that odor was sufficient to establish probable cause,holding the odor of patchouli oil the officers knowledge that the oil was often used to mask the odor of illegal drugs and the officers learning from the dea that the driver was suspected of involvement in drug smuggling gave rise to reasonable suspicion,holding that officers observation of a known drug dealer approaching the defendants car gave rise to reasonable suspicion,holding the odor of an etherlike substance in combination with other circumstances gave officers probable cause to search a vehicle,holding that the odor of marijuana gave officers probable cause to believe members of a group possessed marijuana and therefore a search of each person present was proper
62,"Johnson, 503 U.S. 393, 112 S.Ct. 1386, 1389, 118 L.Ed.2d 39, 46 (1992); Butner v. United States, 440 U.S. 48, 54-55, 99 S.Ct. 914, 918, 59 L.Ed.2d 136, 141-42 (1979)). 24 . See In re Huffman, 204 B.R. 562, (Bankr.W.D.Mo.1997) (""Missouri law determines a creditor's right to a deficiency following the repossession of personal property secured by a properly perfected security interest.”). 25 . In re Fleming, 339 B.R. at 724. 26 . Id. (""Section 1322(b)(2) of the Bankruptcy Code expressly permits modification of the [c]ar [creditor's] rights subject to the limitations set forth in Section 1325 of the Bankruptcy Code.”) 27 . See Mo. Stat. Ann. § 400.9-623 (providing that a debtor may redeem collateral up until the time the property is sold). 28 . See In re Knaus, 889 F.2d 773 (8th Cir.1989)",51744,8314,0,case_hold_mc,holding that creditors failure to voluntarily turn over property lawfully seized prepetition constituted violation of automatic stay,holding judgment in violation of automatic stay void,holding that the denial of a motion to find a violation of the automatic stay was a final order,holding secured creditors refusal to turn over property of debtors estate to debtor upon demand constituted an exercise of control over such property in violation of automatic stay,holding refusal to turn over property seized prepetition constituted violation of stay once notice of the stay had been given
63,"cruel or unusual punishment because, under Iraqi law, he could be subjected to the death penalty despite the fact that his alleged crimes did not result in any fatalities. Am. Pet. ¶¶ 43-45. The respondents assert that this line of argument is foreclosed by the Supreme Court’s ruling in Munaf. Respts’ Mot. at 15-16. In Munaf, the Supreme Court held that “[t]hose who commit crimes within a sovereign’s territory may be transferred to that sovereign’s government for prosecution.” 128 S.Ct. at 2224-25 (reasoning that the “same principles of comity and respect for sovereigns that preclude judicial scrutiny of foreign convictions necessarily render invalid attempts to shield citizens from foreign, prosecution”); see also Neely v. Henkel, 180 U.S. 109, 125, 21 S.Ct. 302, 45 L.Ed. 448 (1901) (<HOLDING>). As the Munaf Court explained, [t]he",52546,8450,0,case_hold_mc,holding that habeas corpus was not available to prevent the petitioners extradition to cuba despite the fact that he would not be afforded the full panoply of rights afforded to him by the us constitution in a cuban criminal proceeding,holding that the rights afforded prisoners set a floor for those that must be afforded sexually violent predators subject to civil detention,holding that the decision as to the weight to be afforded to documentary evidence  lies largely within the discretion of the ij,holding that the federal role in reviewing an application for habeas corpus is limited to evaluating what occurred in the state or federal proceedings that actually led to the petitioners conviction what occurred in the petitioners collateral proceeding does not enter into the habeas proceeding,holding that an order denying compensation under the federal criminal justice act for services performed before a state clemency board by counsel appointed to represent a state prisoner was final and appealable despite the fact that the order was separate from the merits of the habeas corpus proceeding
