question_id,question,evidence_char_pos,evidence_word_pos,correct_option_index,type,option_0,option_1,option_2,option_3,option_4
120,"plain error review because he did not object to the admissibility of the reports or to the testimony by Detective Duft about the report. See State v. Parker, 350 N.C. 411, 427, 516 S.E.2d 106, 118 (1999) (plain error is error “so fundamental as to amount to a miscarriage of justice or which probably resulted in the jury reaching a different verdict than it otherwise would have reached.”). Indeed, Defendant never disputed that the material was cocaine. He chose not to defend on that basis, but rather focused on portraying himself as a homeless person making a delivery in exchange for beer and cigarettes. Since the identity of the substance was not challenged, the admission of the laboratory reports was harmless error. See State v. Edwards, - N.C. App. -,-, 621 S.E.2d 333, 337 (2005), (<HOLDING>); State v. Thompson, 110 N.C. App. 217, 225,",99848,16204,1,case_hold_mc,holding that trial delay for dna testing was attributable to the state but was mere negligence,holding that failure to require production of dna testing protocols was harmless beyond a reasonable doubt when the defendant did not dispute that he committed the crimes at issue but rather argued that he was mentally impaired,holding that the sixth amendment confrontation clause violation in that case was harmless beyond a reasonable doubt and therefore did not require the conviction to be overturned,holding that harmless beyond a reasonable doubt analysis not applicable in habeas cases,holding the state failed to meet its burden of showing the erroneous jury instruction was harmless beyond a reasonable doubt where it did not address the issue on appeal
121,"at the Bus Stop. If the City was required to install additional amenities under such circumstances, it would be required to install those amenities at virtually every City bus stop in an attempt to prevent all crime at those locations. This is not what the law requires. Martinez, 189 Ariz. at 210-11, 941 P.2d at 222-23 (stating premises owner must only do what is reasonable and is not an insurer of safety). Under the circumstances of this case, where there was no evidence that prior crimes had occurred at the Bus Stop, a reasonable jury could not find that the City breached the duty of care it owed Tiana because it did not install a $10,000 shelter and lighting at the Bus Stop. Gipson, 214 Ariz. at 143 n. 1, ¶ 9, 150 P.3d at 230 n. 1; cf. Martinez, 189 Ariz. at 212, 941 P.2d at 224 (<HOLDING>). ¶ 16 Tiana also contends that the City",100704,16349,2,case_hold_mc,holding that active participation in a criminal street gang means that there is a relationship between the defendant and the gang that is more than nominal passive inactive or purely technical and that defendant must devote all or a substantial part of his time and efforts to the gang,holding that an expert in the field of gangs and gang codes of behavior including the requirements of members obedience silence and staunch defense of other gang members and the punishment meted out to a gang member who violates these requirements could testify because these were factual matters outside the experience of the average juror,holding summary judgment was inappropriate because defendant knew of gang incursions involving drugs and other criminal acts and could have taken reasonable precautions against harm,holding appellate counsel did not provide ineffective assistance of counsel by failing to appeal district courts decision to admit evidence that defendant was a member of a gang because gang membership was relevant to show motive and intent,holding that expert testimony from a detective about the reluctance of witnesses residents of gang neighborhoods to testify in cases involving gang activity is relevant to the credibility of a witness
122,"case, the bankruptcy court determined, and the district court agreed, that Hilton was the initial transferee. On appeal, Hilton makes two arguments to the contrary. First, Hilton contends that Arlynn, not Hilton, was the initial transferee because Arlynn controlled Video Depot and directed that the funds be transfe .), 73 B.R. 52, 54 (D.D.C.1987) (concluding that principal of corporation was initial transferee when principal arranged for corporation’s purchase of cashier’s check to satisfy financial obligations independent of corporation); Still v. American Nat’l Bank & Trust Co. (In re Jorges Carpet Mills, Inc.), 50 B.R. 84, 85 (Bankr.E.D.Tenn.1985) (same); see also Robinson v. Home Savings of America (In re Concord Senior Housing Foundation), 94 B.R. 180, 183 (Bankr.C.D.Cal.1988) (<HOLDING>). Hilton urges us to reject the rule set forth",101555,16507,3,case_hold_mc,holding that because the recipient of funds had a contractual obligation to immediately transfer them he was not an initial transferee under  550 even though the funds were eventually used to purchase stock in his name,holding that principal who caused debtor to issue cashiers check to satisfy personal obligation was not initial transferee,holding that a trustee may settle with an initial transferee and still pursue recovery against a subsequent transferee but notwithstanding the trustee will still be required to prove that the transfers  were fraudulent and improper in connection with its suit against the subsequent transferee because the trustees settlement with the initial transferee did not involve any determination on the merits as to the initial transfers and in this way the subsequent transferee will be afforded its due process rights to contest the avoidability of these initial transfers,holding that agent of corporation who used corporate funds to secure personal loan was initial transferee,holding a party to be an initial transferee because she was given legal title to the funds
123,"the exception applies to cases where there is a “violation[ ] of a duty arising from a contract or otherwise, and owed directly to the shareholder.” Id. “Thus, in this case the exception would apply if the alleged wrongful conduct of [Manheim] is a violation of a duty arising from a contract or otherwise with [the Forshees], and owed directly to [the Forshees].” Stocks, 3 P.3d at 724 (quotations omitted). As noted by Judge Campbell in her summary judgment order, in Harris, the Utah Court of Appeals rejected the assertion of standing by a stockholder who was also a joint-guarantor of a corporation’s debts. Although the court noted that the shareholder had “suffered ... losses as a result of his status as a shareholder and joint-guarantor,” it nonetheless c 898 P.2d 709, 717-18 (1995) (<HOLDING>); Wells Fargo AG Credit Corp. v. Batterman, 229",102412,16635,2,case_hold_mc,holding that individual shareholders of a corporation could disregard the corporate form and assert that a loan made to their corporation was usurious where the lender insisted that the shareholders incorporate an entity to receive the proceedseven though the proceeds were for the individual shareholders benefitsolely to avoid the lower usury rate for individual borrowers,holding that a shareholders status as a guarantor of a corporations debts did not give him standing to assert individual claims against the directors of the corporation where the shareholder was not seeking to enforce any specific obligations owed to him under the terms of the guarantee,holding that a shareholders status as a guarantor of a corporations debts did not give him standing to assert individual claims against a creditor of the corporation where the guarantees were never enforced and all of the injuries alleged were indirect damages suffered by the parties in their capacities as shareholders or employees,holding that shareholders status as personal guarantors of the debts of several automobile dealerships did not give them standing to assert claims against a creditor that provided the dealerships with floor plan financing where the causes of action pleaded by the shareholders all asserted losses sustained by them as a result of the destruction of their eorporations  and the claims were entirely derivative of causes of action which  belonged to the corporations,holding that in a merger shareholders are effectively purchasing shares in a new corporation while losing their status as shareholders in the previous corporation
124,"F.3d 310, 320 (3d Cir.2001), overruled on other grounds by Carey v. Saffold, 536 U.S. 214, 122 S.Ct. 2134, 153 L.Ed.2d 260 (2002) (mental incompetence may warrant equitable tolling where alleged mental incompetence has affected petitioner’s ability to timely file); State v. Nix, 40 S.W.3d 459 (Tenn.2001) (due process requires tolling of PCR statute of limitations only if petitioner is unable to manage his affairs or understand his legal rights and liabilities); Seals v. Tennessee, 23 S.W.3d 272, 277 (Tenn.2000) (due process considerations may toll statute of limitations if mentally incompetent petitioner was denied the opportunity to bring a claim in a “meaningful time and manner”). But see Allen v. State, — So.2d - (Miss.App.2008), citing House v. State, 754 So.2d 1147 (Miss. 1999) (<HOLDING>). Although we have not specifically addressed",103271,16779,0,case_hold_mc,holding there is no authority to toll statute of limitations based on mental incompetence,holding petition for writ of mandate seeking return of property does not toll the statute of limitations,holding that duress toll to statute of limitations under state law had no application to federal rico statute of limitations,holding that under the law of the district of columbia the filing of a complaint does not toll the statute of limitations on a counterclaim,holding that the concealment of ones identity does not toll the running of the statute of limitations
125,"resolution of Appellant’s claims of deficient stewardship—evaluated in Pennsylvania according to the three-prong inquiry into arguable merit, reasonable strategy, and prejudice—are well developed in the decisional law. See, e.g., Commonwealth v. Jones, 572 Pa. 343, 364-65 & n. 14, 815 A.2d 598, 611 & n. 14 (2002). The cases also discuss the overlap between federal constitutional law and Pennsylvania practice in such regard. See id. 16 . While not confronting the matter squarely in its opinion, the PCRA court accepted as a fact, during the post-conviction hearings, that trial counsel did not review Ms. Halverson’s or Mr. Basten's reports with a defense expert. See, e.g., N.T., Aug. 10, 2009, at 158-60. 17 . See generally State v. Russell, 125 Wash.2d 24, 882 P.2d 747, 759-68 (1994) (<HOLDING>). 18 . Accord David L. Faigman, Jeremy A.",104128,16911,3,case_hold_mc,holding that calculations done by applying product rule were generally accepted in relevant scientific community,holding that product rule method of dna statistical evidence is now generally accepted in the relevant scientific community,holding that expert opinion based on scientific technique is inadmissible unless technique is generally accepted as reliable in relevant scientific community,recognizing that dna identification of humans is generally accepted by the scientific community and is based on knowledge about the extent of genetic variation in humans identification of discrete variable polymorphic dna loci and accurate probability estimates all of which were developed through years of extensive research and validation by the scientific community,recognizing universal acceptance in the scientific community of the principles and techniques on which dna typing and pcr replication are based
126,"the law and policy of the United States.”); Universal Trading & Inv. Co. v. Kiritchenko, No. C-99-3073, 2007 WL 2669841, at *8 (N.D.Cal. Sept. 7, 2007) (“The act of state doctrine ordinarily does not preclude judicial review of the extraterritorial effects of acts of state.”). Federal courts considering the extraterritorial effect of foreign state actions involving property have generally looked to the situs of the property in question. See, e.g., Trinh v. Citibank, N.A., 850 F.2d 1164, 1172 (6th Cir.1988) (“Generally speaking, an act of state will go unquestioned in United States courts only to the extent that it affects property whose ‘situs’ is within the territorial jurisdiction of the acting state.”); Drexel Burnham, Lambert Group Inc. v. Galadari, 777 F.2d 877, 881 (2nd Cir.1985) (<HOLDING>); Allied Bank, Int'l, 757 F.2d at 521-22",104979,17047,1,case_hold_mc,holding that when the basis of the earlier suit was that the plaintiff had had defaulted on a promissory note and the claim in the instant action is whether that promissory note was valid the transaction test is met,holding that the situs of debt  for purposes of the act of state doctrine  was not in dubai when the terms of the relevant promissory note provided that the note was payable in united states dollars at the place of the holders designation,holding that standing at inception of the suit was not established where the note attached to the complaint was not made payable to the plaintiff and contained no endorsement even though the original note endorsed in blank was introduced at trial,holding that because a mortgage provides the security for the repayment of the note the person having standing to foreclose a note secured by a mortgage may be either the holder of the note or a nonholder in possession of the note who has the rights of a holder,holding that there is no impermissible modification of the note because the very terms of the note allow for prepayment without a penalty
127,"so-called “partial birth abortion” unconstitutional under undue burden standard). Despite the Supreme Court’s clear application of the undue burden standard in Casey and Stenberg, it has never explicitly addressed the standard’s tension with Salerno. In the instant case, while recognizing that this court has yet to address the issue, the district court followed the majority of circuits that apply the Casey and Stenberg standa .3d 1022, 1025-26 (9th Cir.1999) (noting inconsistency between Casey and Salerno, and following “great weight of circuit authority holding that Casey has overruled Salerno in the context of facial challenges to abortion statutes”), amended on denial of reh’g, 193 F.3d 1042 (9th Cir.1999); Women’s Med. Prof. Corp. v. Voinovich, 130 F.3d 187, 193-96 (6th Cir.1997) (<HOLDING>), cert. denied, 523 U.S. 1036, 118 S.Ct. 1347,",105834,17181,3,case_hold_mc,holding that schlitz was overruled to that extent,holding that the bankruptcy reform act effectively overruled wrenn,holding that almendareztorres was not overruled by apprendi,holding that casey effectively overruled salerno,holding that lynch has been effectively overruled by subsequent cases
128,"is no dispute that Lin’s second motion to reopen, filed in 2012, was untimely and number-barred because her removal order became final in 2003. See 8 U.S.C. § 1101(a)(47)(B)(i). Lin contends that the Chinese government’s awareness of her religious activities in the United States, and changed conditions for Christians in China, constitute a material change in country conditions excusing her motion from the applicable time and number limitations. See 8 U.S.C. § 1229a(c)(7)(C)(ii); 8 C.F.R. § 1003.2(c)(3). We do not reach that issue, however, because we hold that the BIA did not abuse its discretion in denying Lin’s motion based on her failure to demonstrate her prima facie eligibility for the underlying substantive relief. See Jian Hui Shoo v. Mukasey, 546 F.3d 138, 168 (2d Cir.2008) (<HOLDING>). Contrary to Lin’s assertions, the BIA did not",106693,17310,1,case_hold_mc,holding that to establish a violation of due process an alien must show that she was denied a full and fair opportunity to present her claims internal quotation marks omitted,recognizing that an aliens ability to secure reopening depends on a demonstration of prima facie eligibility for relief which means she must show a realistic chance that she will be able to obtain such relief internal quotation marks omitted,holding that the act of slamming  is objectively sufficiently serious to state a claim for relief under the eighth amendment alterations and some internal quotation marks omitted,recognizing that to survive dismissal a complaint must contain sufficient factual matter accepted as true to state a claim to relief that is plausible on its face internal quotation marks omitted,holding that remand is not required where there is no realistic possibility that absent the errors the ij or bia would have reached a different conclusion internal quotation marks omitted
129,"to appeal an order overruling a claim of privilege would both cause the privilege-holder’s fears to be realized and deprive the privilege-holder of any meaningful remedy. Absent a stay and an immediate appeal, the possessor of putatively privileged material will repeat to others what the client told him or her in confidence, and, if it turns out that the claim of privilege was meritorious, a later appeal will not be able to undo the harm. Once putatively privileged material is in the open, the bell has been rung, and cannot be unrung by a later appeal. See Kennedy, supra at 944 (“There is no effective means of reviewing[,] after a final judgment!,] an order requiring the production of putatively protected material.” (quoting Commonwealth v. Dennis, 859 A.2d at 1270, 1278 (Pa.2004)) (<HOLDING>) (alterations in Kennedy)). In our view, the",107551,17446,4,case_hold_mc,holding that defendants have a right to be present at voir dire,holding that an order of consolidation is interlocutory and not immediately appealable,holding that appellant is entitled to prosecutors voir dire notes if they were actually used by prosecutor to refresh his memory,holding such denial to be an immediately appealable collateral final order,holding that an order requiring a prosecutor to disclose his notes from voir dire over a claim of workproduct privilege was immediately appealable under rule 313
130,"28 U.S.C. § 1961 (1976) for the period prior to October 1, 1982 and 943, 944 (7th Cir.1984) (per curiam) (rejecting without discussion the argument that the FCIA should apply to a November 1981 judgment for interest accruing after the judgment); see also Elias v. Ford Motor Co., 734 F.2d 463, 467 (1st Cir.1984) (applying the state rate under former § 1961 to an April 1982 judgment when the parties agreed that the state rate should be applied); United States v. Dollar Rent A Car Sys., 712 F.2d 938, 940 n. 5 (4th Cir.1983) (observing that “[tjhere is no indication that the statute was intended to have retroactive effect,” but noting that the parties had not raised the issue); United States ex rel. Billows Elec. Supply Co. v. E.J.T. Constr. Co., 557 F.Supp. 514, 516-17 (E.D.Pa.1983) (<HOLDING>), aff'd mem., 729 F.2d 1450 (3d Cir.1984);",108406,17586,2,case_hold_mc,holding that the statute does not apply retroactively to claims accruing prior to the effective date,holding that the fcia rate should apply to a march 30 1982 judgment against a private party for the entire postjudgment period,holding that the fcia does not apply to a july 1981 judgment against a private party for inter est accruing after the judgment,holding that the fcia does not apply to a september 1981 judgment against the united states for interest accruing after the acts effective date,holding that the fcia does not apply to a june 1981 judgment against a private party for interest accruing either after the judgment or after the effective date
131,"and that it thus erred in relying on that factor in exercising its discretion to deny his application. First, Rendon argues that, because Ramos was already married when he married her, his marriage was void ab initio and had no legal effect. Thus, he reasons, he cannot be found to have entered into a fraudulent marriage if he cannot legally be deemed to have entered into a marriage at all. We are not persuaded. The IJ rejected this argument on the grounds that Rendon could still be deemed to have committed fraud whether his marriage turned out to be legally valid or not (IJ Dec. at 4), and we agree. The legally relevant factor in this case is the fraud, not the validity of the marriage that was the subject of the fraud. Cf. Onyeme v. INS, 146 F.3d 227, 230, 234-35 (4th Cir.1998) (<HOLDING>). Second, Rendon argues that the IJ deprived",109257,17731,2,case_hold_mc,recognizing the common enterprise theory of marriage,holding husband could not have marriage annulled because wife was pregnant by him at time of marriage,recognizing that basis for deportation was aliens misrepresentation about his marriage not the validity of his marriage,holding that where the petitioners prior marriage was dissolved after the subsequent marriage the subsequent marriages validity should be analyzed under the law of the place where it was celebrated,holding that the law to be applied in determining the validity of  an outofstate marriage is the law of the state in which the marriage occurred
132,"Angelina Damitas Echeverria-Ruiz, a native and citizen of Guatemala, petitions pro se for review of the Board of Immigration Appeals’ (“BIA”) order dismissing her appeal ng that it is “more likely than not” that the government would persecute her upon return to Guatemala. See Hakeem, 273 F.3d at 816. Echeverria-Ruiz’s due process claim fails, because even if the corroborating declaration were given full weight, it would merely confirm rather than add to other evidence in the record, and EcheverriaRuiz would still be unable to establish entitlement to withholding of removal. See Halaim v. INS, 358 F.3d 1128, 1136 (9th Cir.2004) (<HOLDING>). Echeverria-Ruiz did not raise, and therefore",110109,17884,4,case_hold_mc,holding that an alien must show error and substantial prejudice in order to prevail on a due process claim,holding that a petitioner must show prejudice in order to prevail on a claim that he or she was denied a full and fair hearing in violation of due process,holding that to prevail on a claim that an immigration hearing was procedurally insufficient the petitioner must demonstrate prejudice,holding that an alien must establish that he was prejudiced by the alleged error in order to prevail on a due process claim,holding petitioner must show prejudice to prevail on due process claim
133,"burden of proving that she suffered carpal tunnel syndrome during the course and scope of her employment. Thus, the Workers’ Compensation Appeal Board and the Commonwealth Court erred in awarding workers’ compensation benefits based on the ground that the WCJ capriciously disregarded Claimant’s medical evidence. The fact that Employer presented factual evidence as opposed to medical evidence does not alter the analysis. As to the application of the capricious disregard standard in the appropriate case, I would adhere to the case law holding that such standard applies only where the party with the burden of proof is the sole party to present evidence, yet does not prevail before the fact finder. See Russel v. Workmen’s Compensation Appeal Board, 121 Pa.Cmwlth. 436, 550 A.2d 1364 (1988) (<HOLDING>). The majority finds difficulty with this",110808,17992,0,case_hold_mc,holding that if no evidence was presented to support the prevailing party there is no evidence upon which to apply the substantial evidence test and therefore the capricious disregard standard applies,holding that prevailing party has no standing to appeal,holding that error is harmless if there is substantial independent evidence of guilt satisfying the reviewing court there is no substantial likelihood the challenged evidence contributed to the conviction,holding that there was no new and material evidence to reopen claim where newly presented evidence was not accompanied by any medical evidence indicating a nexus to service,holding that there was no evidence or inferences to be drawn from the evidence to support the damage award
134,"Clause. ¶50 In addition to Medina’s holding regarding nontestimonial reports, this Court has held that a testifying medical examiner may offer an opinion based on the autopsy performed by a non-testifying expert without violating the Confrontation Clause so long as the examiner testifies as to his or her own conclusions, is subject to cross-examination, and the report is not admitted into evidence. State v. Joseph, 230 Ariz. 296, 298 ¶¶ 8-9, 283 P.3d 27, 29 (2012); see also State v. Smith, 216 Ariz. 221, 228 ¶ 23, 159 P.3d 531, 538 (2007) (“Expert testimony that discusses reports and opinions of another is admissible ... if the expert reasonably relied on these matters in reaching his own conclusion.”); State v. Snelling, 225 Ariz. 182, 187 ¶¶ 19-21, 236 P.3d 409, 414 (2010) (<HOLDING>). ¶ 51 Because the autopsy repoi*t was",111663,18125,4,case_hold_mc,holding that there was no violation of defendants confrontation rights where minor victim testified at trial and was available for recall after admission of her hearsay statements,holding that the plaintiffs evidence of pretext which included but was not limited to her supervisors statement that she had enough of the plaintiff going to her supervisor about her was not sufficient to preclude summary judgment,holding that trial court was not required to conclude that wife was disabled for alimony purposes where she testified about her disability and offered documentation of her social security disability benefits but where she produced no medical testimony and where other evidence indicated that she was otherwise active and did not stay in bed all day as she claimed,holding that the elevenyearold victims twentyonemonth delay in reporting her grandfathers inappropriate sexual conduct was adequately explained where the child testified that she did not tell anyone about the incident because her grandfather told her not to tell she did not think anybody was going to believe her and she felt scared and threatened by the defendant,holding no confrontation clause violation occurred because the medical examiner testified that she formed her own opinions after reading the autopsy report was confronted and crossexamined about her opinions and the autopsy report was not admitted into evidence
135,"only a potential claim for negligent infliction of emotional distress. Defendant has argued in its motion for summary judgment that plaintiff has failed to show that she suffered a physical injury. See Randolph v. Lambert, 926 So.2d 941 (Miss.Ct.App.2006) (claim for negligent infliction of emotional distress requires that plaintiff prove “some sort of physical manifestation of injury or demonstrable harm, whether it be physical or mental, and that harm must have been reasonably forseeable to the defendant”) (quoting American Bankers’ Ins. Co. of Florida v. Wells, 819 So.2d 1196, 1208 (Miss.2001)). In response, plaintiff argues that as a result of defendant’s actions, she became depressed and was prescribed depression medication. This is insufficient to sustain her claim. See id. (<HOLDING>). Conclusion Based on the foregoing, it is",112505,18265,1,case_hold_mc,holding that evidence that plaintiff did not regularly perform her prescribed exercises was insufficient to support a mitigation of damages claim in the absence of physician testimony that she failed to mitigate her damages,holding that plaintiffs proof that she became depressed and was prescribed depression medication by her family physician was insufficient to support claim and stating evidence that randolph is very depressed and very upset is insufficient to sustain damages for mental anguish,holding the claimant established by clear and convincing evidence that her depression was caused by her compensable physical injury,holding in a case arising under the fcra that the remainder of plaintiffs complaints such as feeling frustrated and degraded are insufficient standing alone to support damages for mental anguish,holding that notice of judgment was insufficient
136,"consider first whether misdemeanor battery is an “infamous crime” for purposes of the Infamous Crimes Clause. Indiana courts have been asked on a handful of occasions to determine whether a particular offense falls within the Infamous Crimes Clause, and in each of those cases the offense was held to be an infamous crime. See Crampton v. O’Mara, 193 Ind. 551, 139 N.E. 360 (1923) (restraining freedom of elections); Baum v. State, 157 Ind. 282, 61 N.E. 672 (1901) (vote selling); Crum v. State, 148 Ind. 401, 47 N.E. 833 (1897) (felony larceny); “each of Taylor’s class D felony convictions was a felony which was punishable by imprisonment for a term of years[, e]ach was, therefore, an infamous crime” (citations omitted)); cf. Sutherlin v. Sutherlin, 27 Ind.App. 301, 61 N.E. 206, 206 (1901) (<HOLDING>). Compare Crampton, 193 Ind. at 557,139 N.E. at",113355,18393,2,case_hold_mc,holding that an infamous crime under the arkansas constitution is a crime involving elements of deceit and dishonesty,holding that larceny being a felony is an infamous crime,holding that manslaughter was an infamous crime under a divorce statute because it was a felony,holding that seconddegree manslaughter was not a crime of violence and thus was not an aggravated felony warranting an aliens removal,holding that conviction of dueling was not an infamous crime under former state constitutional provision disenfranchising persons convicted of an infamous crime but concluding that the right to hold public office was separate from the right of suffrage
137,"against using other discovery methods to identify witnesses and depose them. In re Markle, 174 W.Va. at 557, 328 S.E.2d at 163 (1984). Rule 26(b)(1) of the West Virginia Rules of Civil Procedure is identical to its federal counterpart. Pursuant to Rule 26(b)(1), W.V.R.C.P., a party is entitled to discover “the identity and location of persons having knowledge of any discoverable matter.” As Professor Moore recognizes in his treatise, “Rule [26(b)(1) ] has ... been applied to permit inquiry of the names and addresses of persons from whom the interrogated party has obtained statements or otherwise interviewed in the course of trial preparation.” 4 Moore’s Federal Practice P 26.57[1], at 26-163 (1980 ed.). See also Ballard v. Allegheny Airlines, Inc., 54 F.R.D. 67, 69 (E.D.Pa.1972) (<HOLDING>); Kelleher v. Omark Indus., Inc., 20",114216,18535,1,case_hold_mc,holding that a discovery exception to a statute of limitation applies only to the discovery of facts not discovery of the law,holding information sought by interrogatories asking whether any witnesses gave defendant a statement to be precisely the type of discovery sanctioned by rule 26bls provision for discovery of the identity and location of person having knowledge of any discoverable matter,recognizing applicability of discovery rule,holding that plaintiffs right to argue a need for discovery prior to the entry of summary judgment was preserved since plaintiff moved to vacate summary judgment ten days later and included precisely the discovery needed and not generalized statements of necessary discovery,holding that rejection of the appellants rule 56f request for additional discovery was proper where the information as to which he sought discovery was immaterial to the question of whether he is liable
138,"that in prior decisions, this court has dealt with the issue of duty of care owed in medical-malpractice cases in terms of the standard of care offered by providers of the same specialty in the same or similar locality. That standard is fixed by the General Assembly and reads as follows: (a) In any action for medical injury, when the asserted negligence does not lie within the jury’s comprehension as a matter of common knowledge, the plaintiff shall have the burden of proving: (1) By means of expert testimony provided only by a medical care provider of the same specialty as the defendant, the degree of skill and learning ordinarily possessed and used by members of the profession of the medical care provider in good standing, engaged in the same type of practice or spec .2d 636 (1991) (<HOLDING>); Courteau v. Dodd, 299 Ark. 380, 773 S.W.2d",115060,18668,3,case_hold_mc,holding that dismissal without prejudice was appropriate where a plaintiff failed to name each of the persons alleged to have violated the appropriate standard of care,holding that appellant failed to preserve error because it did not present appellate complaint to trial court,holding that where appellant failed to meet proof with proof in the form of expert testimony to demonstrate that appelleedoctor violated appropriate standard of care trial court did not err in granting appelleedoctors summaryjudgment motion,holding that where appellant failed to present either expert or lay testimony as to the appropriate standard of care to be used appellant failed to present any evidence indicating the existence of an issue of fact thus summary judgment was proper,holding the appellant was deemed to have abandoned an issue for which he failed to provide any argument or supporting authority
139,"this may be the case, the fact that Plaintiff Berrios knew about his rights under COBRA does not relieve Defendants from their obligations under the statute. Neither a plaintiffs actual knowledge of his rights under COBRA nor his prior COBRA-related job responsibilities, dispenses with a plan administrator’s obligation to give the employee the notifications enumerated in 29 U.S.C. Section 1166(a). Rodríguez v. Int'l College of Bus. & Tech., Inc., 364 F.Supp.2d 40, 46 (D.P.R.2005); Torres-Negrón v. Ramallo Bros. Printing, 203 F.Supp.2d 120, 124-25 (D.P.R.2002) (stating that even where the former employee’s duties during employment included the distribution of COBRA notices, the plan administrator must provide COBRA notice); see Mlsna v. Unitel Communs., 41 F.3d 1124, 1129 (7th Cir.1994) (<HOLDING>). Nonetheless, on the record before the Court",115917,18816,3,case_hold_mc,holding that plan language giving plan administrator power to determine which employees are eligible to participate in the plan and providing all parties dealing with the plan an interpretation of plan provisions on request indicates deferential standard of review of trustee eligibility decisions,holding that an employees claim against plan administrator for denied benefits is preempted,holding that plan administrator of an erisa health plan did not have to anticipate the confusion of a plan participant,holding an employees knowledge of his cobra rights does not relieve the plan administrator of its notification duties,holding that because no plan document granted discretion to the plan administrator and because the fiduciaries had not expressly delegated their discretionary authority to the plan administrator the district court properly employed the de novo standard of review
140,"devised for low-value convenience accounts. Meanwhile, brokerage houses with their so-called cash management accounts and mutual funds with their money market accounts have rendered securities subject to small recurrent transactions. In the latest developments, even the line between real estate and bank accounts is becoming indistinct, as the “home equity line of credit” creates a check-writing conduit to real estate values. Uniform Probate Code art. VI prefatory note (revised 1989 version), 8 U.L.A. 428 (1997). On this record, therefore, and in light of the realities of the financial industry, I agree that there is sufficient evidence to apply Section 6303(a) of the Multiple-Party Accounts Act, 20 Pa.C.S. § 6303(a). Cf. In re Estate of Ashe, 117 Idaho 266, 787 P.2d 252, 254 (1990) (<HOLDING>). Justice CASTILLE joins this concurring",116777,18943,0,case_hold_mc,recognizing the evolving nature of financial services in acknowledging that litigants may be able to demonstrate that stock brokerage firms are financial institutions under idahos probate code,holding that punitive damages award against vicariously liable law firm was not excessive in part because the award is proportionate to the law firms financial position,holding that representation as to financial solvency of partnership was statement of financial condition because it reflected overall economic condition of partnership,holding that access to financial information was reasonably related to a defendants narcotics convictions because financial gain motivated the underlying crimes,holding that the definition of covered business method patent is not limited to products and services of only the financial industry or to patents owned by or directly affecting the activities of financial institutions
141,"as dictum, we are obligated “ ‘to accord great deference to Supreme Court dicta,’ absent a change in the legal landscape.” Newdow v. Peterson, 753 F.3d 105, 108 n.3 (2d Cir. 2014) (quoting United States v. Colasuonno, 697 F.3d 164, 179 (2d Cir. 2012)). Harris has demonstrated no such change, and certainly none warranting a plain error conclusion. See United States v. Wagner-Dano, 679 F.3d 83, 94 (2d Cir. 2012) (“‘The burden of establishing entitlement to relief for plain error is on the defendant claiming it.’ ” (brackets omitted) (quoting United States v. Dominguez Benitez, 542 U.S. 74, 82, 124 S.Ct. 2333, 159 L.Ed.2d 157 (2004))). If anything, the post-Johnson landscape in this circuit suggests the contrary. See, e.g., United States v. Parisi, 821 F.3d 343, 347-48 (2d Cir. 2016) (<HOLDING>); United States v. Vargas, 564 F.3d 618, 623-24",117628,19073,0,case_hold_mc,holding that change of circumstances is not prerequisite to additional   3583e2 modification,recognizing that injury is a prerequisite to liability,holding that a coa is a jurisdictional prerequisite,holding that a showing of a change in circumstances that is or is likely to be beneficial to the child may also warrant a change in custody,holding that a custodial parents move to a foreign state without more is not a substantial change of circumstances that would support a modification of custody
142,"sold these individuals various children’s Social Security information. Defendant instructed the taxpayers which particular tax return preparer to use— typically, Wanda Marion at the Memphis Currency Exchange — , and often transported them to that location and waited while the returns were being processed and filed. Each taxpayer’s individual return listed the false dependent as a “foster child” so as to entitle the taxpayer to head-of-household filing status, a dependency exemption, and earned income credit. As the mothers testified, none of the taxpayers who claimed a child as a foster child on his federal we review for clear error a district court’s application of an obstruetion-of-justice enhancement under U.S.S.G. § 3C1.1); United States v. Brown, 332 F.3d 363, 375 (6th Cir.2003) (<HOLDING>); United States v. Orlando, 363 F.3d 596,",118485,19213,3,case_hold_mc,holding that we review a district courts interpretation of a statute de novo,holding that we review for clear error a district courts factual determination as to whether prior cases were consolidated for sentencing under ussg  4a12a2 and that we give the court due deference in its application of the guidelines to that determination,holding that we review for clear error a district courts factual determination concerning the amount of loss for which the defendant is to be held accountable as relevant conduct under   1b13a1,holding that we review for clear error a district courts factual determination of the conduct in which defendant engaged but that we review de novo the district courts determination of whether that conduct constitutes relevant conduct for purposes of ussg  1b13a2,holding that we review for clear error a district courts factual determination of a defendants role in an offense for purposes of applying ussg  3b11a
